Date,YMAX,YMAX Dividends,VIX,VVIX,QQQ
2024-07-12 17:30:00,20.08,0.0,12.29,80.31,498.86
2024-07-12 18:00:00,20.05,0.0,12.33,80.5,498.72
2024-07-12 19:00:00,20.03,0.0,12.31,80.61,498.12
2024-07-12 19:30:00,19.93,0.0,12.47,81.48,494.88
2024-07-15 13:30:00,20.17,0.0,12.87,81.26,497.0
2024-07-15 14:00:00,20.19,0.0,12.85,81.14,498.29
2024-07-15 14:30:00,20.23,0.0,12.84,81.61,499.37
2024-07-15 15:00:00,20.27,0.0,12.91,82.13,499.52
2024-07-15 15:30:00,20.24,0.0,12.92,81.72,498.74
2024-07-15 16:00:00,20.2,0.0,12.97,82.31,497.86
2024-07-15 17:00:00,20.22,0.0,13.17,83.06,496.48
2024-07-15 19:00:00,20.21,0.0,12.94,83.27,496.85
2024-07-15 19:30:00,20.18,0.0,13.12,84.1,496.16
2024-07-16 13:30:00,20.2,0.0,13.09,82.93,495.95
2024-07-16 14:00:00,20.13,0.0,13.13,82.5,494.51
2024-07-16 14:30:00,20.16,0.0,13.08,81.59,494.96
2024-07-16 15:00:00,20.2,0.0,13.04,80.81,495.39
2024-07-16 15:30:00,20.17,0.0,13.07,80.65,495.23
2024-07-16 16:00:00,20.15,0.0,13.15,81.49,493.7
2024-07-16 17:00:00,20.165,0.0,13.1,80.97,494.289
2024-07-16 17:30:00,20.17,0.0,13.05,80.85,494.6
2024-07-16 18:00:00,20.18,0.0,13.08,81.35,494.8
2024-07-16 18:30:00,20.21,0.0,13.13,81.76,496.13
2024-07-16 19:00:00,20.23,0.0,13.12,81.74,495.85
2024-07-16 19:30:00,20.21,0.0,13.28,82.52,496.38
2024-07-17 13:30:00,19.37,0.0,13.84,84.03,487.16
2024-07-17 14:00:00,19.26,0.0,14.06,84.82,485.2
2024-07-17 14:30:00,19.24,0.65,14.04,85.3,484.98
2024-07-17 15:00:00,19.23,0.0,14.15,85.82,485.15
2024-07-17 15:30:00,19.19,0.0,14.36,86.21,484.1
2024-07-17 16:00:00,19.15,0.0,14.75,87.26,482.86
2024-07-17 18:00:00,19.18,0.0,14.45,85.61,483.43
2024-07-17 19:00:00,19.21,0.0,14.32,86.43,483.34
2024-07-17 19:30:00,19.21,0.0,14.43,87.6,481.81
2024-07-18 13:30:00,19.21,0.0,14.19,84.43,483.71
2024-07-18 14:00:00,19.24,0.0,14.19,83.99,483.24
2024-07-18 14:30:00,19.17,0.0,14.73,88.42,481.81
2024-07-18 15:00:00,19.05,0.0,15.78,92.33,477.76
2024-07-18 15:30:00,18.99,0.0,16.07,93.45,477.16
2024-07-18 16:00:00,18.98,0.0,16.05,93.56,478.03
2024-07-18 16:30:00,19.04,0.0,15.75,92.44,479.96
2024-07-18 17:00:00,19.07,0.0,15.63,91.96,479.69
2024-07-18 17:30:00,19.02,0.0,15.88,92.89,479.0
2024-07-18 18:00:00,19.0,0.0,15.95,92.96,478.5
2024-07-18 19:00:00,18.88,0.0,16.28,94.59,477.81
2024-07-18 19:30:00,18.95,0.0,15.91,94.7,479.6
2024-07-19 13:30:00,19.04,0.0,15.96,95.47,479.5
2024-07-19 14:00:00,19.0,0.0,16.38,97.64,477.54
2024-07-19 14:30:00,19.01,0.0,16.21,99.33,478.1
2024-07-19 15:00:00,18.95,0.0,16.55,101.23,476.23
2024-07-19 15:30:00,18.91,0.0,16.26,97.27,477.87
2024-07-19 16:00:00,19.01,0.0,16.39,97.77,476.2
2024-07-19 16:30:00,18.99,0.0,16.67,98.23,475.8
2024-07-19 17:00:00,18.93,0.0,17.06,99.75,474.85
2024-07-19 17:30:00,18.95,0.0,16.83,98.31,475.57
2024-07-19 18:00:00,18.99,0.0,16.91,98.84,474.89
2024-07-19 18:30:00,18.96,0.0,16.71,97.87,475.56
2024-07-19 19:00:00,19.0,0.0,16.2,96.9,476.69
2024-07-19 19:30:00,18.99,0.0,16.5,98.26,475.22
2024-07-22 13:30:00,19.11,0.0,15.77,94.11,481.55
2024-07-22 14:00:00,19.11,0.0,15.59,94.17,481.28
2024-07-22 14:30:00,19.12,0.0,15.33,93.05,481.18
2024-07-22 15:00:00,19.08,0.0,15.62,94.06,478.4
2024-07-22 15:30:00,19.07,0.0,15.62,94.46,479.05
2024-07-22 16:00:00,19.08,0.0,15.47,93.81,479.72
2024-07-22 17:30:00,19.2,0.0,14.92,91.22,482.26
2024-07-22 18:00:00,19.22,0.0,14.91,91.14,482.8
2024-07-22 19:30:00,19.24,0.0,14.84,93.49,482.34
2024-07-23 13:30:00,19.19,0.0,14.72,91.85,482.6
2024-07-23 14:00:00,19.26,0.0,14.59,90.08,482.85
2024-07-23 14:30:00,19.2,0.0,14.7,90.16,481.68
2024-07-23 15:30:00,19.25,0.0,14.44,89.59,483.24
2024-07-23 17:00:00,19.18,0.0,14.62,88.8,481.5
2024-07-23 18:00:00,19.2,0.0,14.53,88.58,481.51
2024-07-23 19:30:00,19.14,0.0,14.69,88.82,480.6
2024-07-24 13:30:00,18.8,0.0,16.17,96.75,470.82
2024-07-24 14:00:00,18.8,0.0,16.4,99.56,470.2
2024-07-24 14:30:00,18.81,0.0,16.4,99.17,469.02
2024-07-24 15:00:00,18.72,0.0,16.85,99.52,468.02
2024-07-24 15:30:00,18.74,0.0,16.98,99.97,467.18
2024-07-24 16:00:00,18.7,0.0,17.22,101.32,466.48
2024-07-24 16:30:00,18.68,0.0,17.41,102.76,466.225
2024-07-24 18:00:00,18.63,0.0,17.48,103.94,465.48
2024-07-24 18:30:00,18.6,0.0,17.86,104.72,464.49
2024-07-24 19:00:00,18.51,0.0,17.94,103.98,463.72
2024-07-24 19:30:00,18.49,0.0,18.33,106.48,463.34
2024-07-25 13:30:00,18.22,0.0,18.26,103.84,459.2
2024-07-25 14:00:00,18.16,0.0,18.36,106.52,460.36
2024-07-25 14:30:00,18.49,0.0,17.58,103.38,463.7
2024-07-25 15:00:00,18.52,0.0,17.36,102.36,463.38
2024-07-25 15:30:00,18.45,0.0,17.23,100.74,464.18
2024-07-25 16:00:00,18.62,0.0,16.67,98.45,466.76
2024-07-25 16:30:00,18.66,0.0,16.79,98.8,466.561
2024-07-25 17:00:00,18.59,0.0,16.89,98.4,464.92
2024-07-25 17:30:00,18.56,0.0,17.01,98.43,465.51
2024-07-25 18:00:00,18.53,0.0,17.3,99.5,463.86
2024-07-25 18:30:00,18.49,0.0,17.79,102.99,461.65
2024-07-25 19:00:00,18.55,0.0,17.32,97.87,463.76
2024-07-25 19:30:00,18.37,0.0,18.42,101.92,458.24
2024-07-26 13:30:00,18.58,0.0,17.38,98.29,461.97
2024-07-26 14:00:00,18.55,0.0,17.01,97.15,462.07
2024-07-26 14:30:00,18.48,0.0,17.02,97.23,461.83
2024-07-26 15:00:00,18.51,0.0,16.99,96.91,461.38
2024-07-26 15:30:00,18.55,0.0,16.62,95.81,463.22
2024-07-26 16:00:00,18.58,0.0,16.55,95.08,464.35
2024-07-26 16:30:00,18.58,0.0,16.47,94.41,465.46
2024-07-26 17:00:00,18.62,0.0,16.43,94.06,465.73
2024-07-26 17:30:00,18.55,0.0,16.93,96.27,463.52
2024-07-26 18:30:00,18.57,0.0,16.98,96.72,461.87
2024-07-26 19:30:00,18.57,0.0,16.38,95.23,463.0
2024-07-29 13:30:00,18.75,0.0,16.74,95.62,467.45
2024-07-29 14:00:00,18.71,0.0,16.83,95.73,465.9
2024-07-29 14:30:00,18.66,0.0,16.98,95.87,464.22
2024-07-29 15:00:00,18.6,0.0,16.97,96.6,463.39
2024-07-29 15:30:00,18.58,0.0,16.69,94.32,465.1
2024-07-29 17:30:00,18.64,0.0,16.39,93.46,464.94
2024-07-29 18:30:00,18.6,0.0,16.42,93.06,464.13
2024-07-29 19:30:00,18.6,0.0,16.46,93.51,463.85
2024-07-30 13:30:00,18.73,0.0,16.48,93.35,464.34
2024-07-30 14:00:00,18.66,0.0,16.79,94.94,462.91
2024-07-30 14:30:00,18.6,0.0,16.92,95.51,461.47
2024-07-30 15:00:00,18.5,0.0,17.31,97.98,459.45
2024-07-30 15:30:00,18.47,0.0,17.67,99.77,457.22
2024-07-30 16:30:00,18.39,0.0,18.11,100.75,454.48
2024-07-30 17:00:00,18.38,0.0,17.79,100.44,456.7
2024-07-30 19:30:00,18.48,0.0,17.21,98.04,457.36
2024-07-31 13:30:00,18.84,0.0,16.53,94.11,468.38
2024-07-31 14:00:00,18.85,0.0,16.34,91.92,469.53
2024-07-31 14:30:00,18.85,0.0,16.2,92.04,469.83
2024-07-31 15:30:00,18.9,0.0,16.26,91.72,470.26
2024-07-31 17:30:00,18.8,0.0,16.17,90.67,469.31
2024-07-31 19:00:00,18.94,0.0,16.45,91.78,469.5
2024-08-01 13:30:00,18.79,0.0,16.02,94.47,474.67
2024-08-01 14:00:00,18.68,0.0,16.85,98.17,469.87
2024-08-01 14:30:00,18.5,0.0,17.38,105.16,467.33
2024-08-01 15:00:00,18.42,0.0,17.76,106.63,465.44
2024-08-01 15:30:00,18.35,0.0,17.94,108.01,463.06
2024-08-01 16:00:00,18.32,0.0,17.85,107.06,462.79
2024-08-01 16:30:00,18.3,0.0,18.26,109.13,461.39
2024-08-01 17:00:00,18.18,0.0,18.63,111.23,459.49
2024-08-01 17:30:00,18.1,0.0,18.7,110.46,459.61
2024-08-01 18:00:00,18.14,0.0,19.23,114.59,457.15
2024-08-01 18:30:00,18.07,0.0,19.32,115.57,456.49
2024-08-01 19:00:00,18.12,0.0,18.76,111.01,458.57
2024-08-01 19:30:00,18.18,0.0,18.23,110.32,459.75
2024-08-02 13:30:00,17.95,0.0,21.55,123.13,449.1
2024-08-02 14:00:00,17.84,0.0,25.54,144.36,446.99
2024-08-02 14:30:00,17.7,0.0,28.56,155.77,445.48
2024-08-02 15:00:00,17.67,0.0,29.44,148.47,446.765
2024-08-02 15:30:00,17.83,0.0,25.97,132.69,449.58
2024-08-02 16:00:00,17.81,0.0,25.19,130.39,449.47
2024-08-02 16:30:00,17.75,0.0,26.03,138.14,447.44
2024-08-02 17:00:00,17.78,0.0,26.34,143.73,446.89
2024-08-02 17:30:00,17.75,0.0,26.77,143.34,447.06
2024-08-02 18:00:00,17.69,0.0,25.81,139.68,448.57
2024-08-02 19:30:00,17.73,0.0,23.59,138.74,448.71
2024-08-05 13:30:00,16.82,0.0,42.87,181.7,432.53
2024-08-05 14:00:00,16.88,0.0,43.73,184.2,431.91
2024-08-05 14:30:00,17.07,0.0,40.58,185.5,433.98
2024-08-05 15:00:00,17.15,0.0,35.27,179.09,437.83
2024-08-05 15:30:00,17.2,0.0,33.48,171.71,437.9
2024-08-05 16:00:00,17.25,0.0,31.02,164.12,442.13
2024-08-05 16:30:00,17.2,0.0,33.83,171.27,436.42
2024-08-05 17:00:00,17.16,0.0,33.07,171.74,437.57
2024-08-05 17:30:00,17.21,0.0,33.42,172.72,437.2
2024-08-05 18:00:00,17.15,0.0,33.88,171.83,436.24
2024-08-05 18:30:00,17.04,0.0,36.12,174.0,433.05
2024-08-05 19:30:00,17.02,0.0,38.56,179.38,435.74
2024-08-06 13:30:00,17.18,0.0,29.89,163.33,438.8
2024-08-06 14:00:00,17.28,0.0,27.63,157.46,439.31
2024-08-06 15:00:00,17.3,0.0,28.18,154.16,439.89
2024-08-06 15:30:00,17.27,0.0,26.2,146.51,443.66
2024-08-06 16:00:00,17.4,0.0,25.08,143.04,443.46
2024-08-06 17:00:00,17.47,0.0,24.5,138.71,445.621
2024-08-06 19:00:00,17.48,0.0,25.29,147.14,443.62
2024-08-06 19:30:00,17.38,0.0,27.32,158.8,439.6
2024-08-07 13:30:00,17.6,0.0,22.13,131.21,448.11
2024-08-07 14:00:00,17.62,0.0,23.23,133.1,445.93
2024-08-07 14:30:00,17.6,0.0,22.73,131.5,447.89
2024-08-07 15:00:00,17.59,0.0,22.93,130.88,446.76
2024-08-07 15:30:00,17.47,0.0,23.56,132.43,445.2
2024-08-07 16:00:00,17.44,0.0,24.19,134.57,444.72
2024-08-07 16:30:00,17.43,0.0,26.2,141.68,442.34
2024-08-07 17:00:00,17.34,0.0,26.56,142.93,440.26
2024-08-07 19:30:00,17.18,0.0,28.33,153.7,434.84
2024-08-08 13:30:00,17.39,0.0,25.75,143.88,440.59
2024-08-08 14:00:00,17.52,0.0,24.73,143.65,444.74
2024-08-08 14:30:00,17.58,0.0,24.69,140.85,445.51
2024-08-08 15:00:00,17.6,0.0,24.84,140.71,444.78
2024-08-08 15:30:00,17.59,0.0,24.87,139.11,445.31
2024-08-08 16:00:00,17.65,0.0,25.42,139.33,446.1
2024-08-08 16:30:00,17.57,0.0,25.59,139.79,445.37
2024-08-08 17:00:00,17.61,0.0,25.04,138.36,447.55
2024-08-08 19:00:00,17.71,0.0,24.48,137.38,446.26
2024-08-08 19:30:00,17.69,0.0,23.71,134.95,448.19
2024-08-09 13:30:00,17.69,0.0,24.06,134.4,446.28
2024-08-09 14:00:00,17.77,0.0,22.84,127.03,447.78
2024-08-09 14:30:00,17.725,0.0,22.5,126.32,448.56
2024-08-09 15:00:00,17.78,0.0,22.53,126.02,448.13
2024-08-09 15:30:00,17.74,0.0,22.18,125.56,447.4
2024-08-09 17:00:00,17.83,0.0,20.97,121.14,451.64
2024-08-09 17:30:00,17.84,0.0,21.4,120.55,450.48
2024-08-09 18:30:00,17.82,0.0,20.97,118.3,450.14
2024-08-09 19:00:00,17.82,0.0,20.93,118.72,450.48
2024-08-09 19:30:00,17.84,0.0,20.26,114.12,450.55
2024-08-12 13:30:00,17.79,0.0,20.99,116.69,448.94
2024-08-12 14:00:00,17.86,0.0,19.34,109.61,452.71
2024-08-12 14:30:00,17.9,0.0,19.11,109.21,453.45
2024-08-12 15:00:00,17.8,0.0,19.66,110.54,451.13
2024-08-12 15:30:00,17.83,0.0,19.09,109.79,453.28
2024-08-12 16:00:00,17.86,0.0,19.68,112.72,452.7
2024-08-12 16:30:00,17.83,0.0,20.37,116.26,450.88
2024-08-12 17:00:00,17.85,0.0,20.26,116.27,451.7
2024-08-12 17:30:00,17.81,0.0,20.76,119.76,450.86
2024-08-12 18:00:00,17.82,0.0,20.7,120.09,450.92
2024-08-12 19:30:00,17.78,0.0,20.66,123.17,451.51
2024-08-13 13:30:00,17.98,0.0,19.54,117.18,457.64
2024-08-13 14:00:00,18.01,0.0,19.39,115.88,457.8
2024-08-13 14:30:00,18.02,0.0,19.45,118.17,458.67
2024-08-13 16:30:00,18.1,0.0,19.04,116.17,461.83
2024-08-13 17:00:00,18.14,0.0,18.98,116.03,461.73
2024-08-13 17:30:00,18.11,0.0,18.84,116.02,461.45
2024-08-13 19:00:00,18.12,0.0,18.24,114.62,461.56
2024-08-13 19:30:00,18.14,0.0,18.02,113.83,462.59
2024-08-14 13:30:00,18.07,0.0,17.46,116.42,460.879
2024-08-14 14:00:00,18.03,0.0,17.17,114.41,460.4
2024-08-14 14:30:00,17.99,0.0,16.85,112.61,461.8
2024-08-14 16:00:00,18.05,0.0,16.83,113.95,461.96
2024-08-14 16:30:00,18.04,0.0,16.72,113.16,461.93
2024-08-14 18:00:00,18.06,0.0,16.54,111.34,462.33
2024-08-14 18:30:00,18.08,0.0,16.31,110.35,462.82
2024-08-14 19:00:00,18.07,0.0,16.47,110.23,461.6
2024-08-14 19:30:00,18.11,0.0,16.19,107.93,462.81
2024-08-15 13:30:00,17.68,0.0,15.28,103.28,471.38
2024-08-15 14:00:00,17.69,0.0,14.88,100.61,471.72
2024-08-15 14:30:00,17.7,0.59,15.04,101.39,471.85
2024-08-15 15:00:00,17.7,0.0,15.05,100.79,472.35
2024-08-15 16:30:00,17.74,0.0,15.57,103.93,473.2
2024-08-15 17:00:00,17.73,0.0,15.53,104.01,473.35
2024-08-15 18:00:00,17.71,0.0,15.44,103.5,474.29
2024-08-15 19:00:00,17.69,0.0,15.35,103.55,474.3
2024-08-15 19:30:00,17.66,0.0,15.19,105.64,474.45
2024-08-16 13:30:00,17.72,0.0,15.38,108.22,472.49
2024-08-16 14:00:00,17.77,0.0,14.98,105.34,474.22
2024-08-16 14:30:00,17.72,0.0,15.07,105.25,473.08
2024-08-16 15:00:00,17.74,0.0,15.0,104.79,473.33
2024-08-16 15:30:00,17.75,0.0,14.76,103.73,474.39
2024-08-16 17:00:00,17.77,0.0,14.77,102.19,475.86
2024-08-16 17:30:00,17.79,0.0,14.87,103.21,475.62
2024-08-16 18:00:00,17.79,0.0,14.92,103.28,475.3
2024-08-16 18:30:00,17.8,0.0,14.67,103.15,475.48
2024-08-16 19:30:00,17.78,0.0,14.79,102.9,475.02
2024-08-19 13:30:00,17.82,0.0,15.2,103.45,474.74
2024-08-19 14:00:00,17.82,0.0,14.84,102.1,475.33
2024-08-19 14:30:00,17.88,0.0,14.7,100.93,476.36
2024-08-19 15:00:00,17.93,0.0,14.71,100.13,476.431
2024-08-19 15:30:00,17.9,0.0,14.69,100.09,475.96
2024-08-19 16:00:00,17.89,0.0,14.76,100.45,476.55
2024-08-19 17:00:00,17.93,0.0,14.78,101.47,477.27
2024-08-19 17:30:00,17.93,0.0,14.61,100.36,478.0
2024-08-19 18:00:00,17.95,0.0,14.69,100.85,478.44
2024-08-19 18:30:00,17.96,0.0,14.72,100.15,479.13
2024-08-19 19:00:00,17.94,0.0,14.58,99.84,479.48
2024-08-19 19:30:00,17.92,0.0,14.49,97.91,481.27
2024-08-20 13:30:00,18.05,0.0,14.88,99.89,482.76
2024-08-20 14:00:00,17.94,0.0,15.12,100.78,480.5
2024-08-20 14:30:00,17.91,0.0,15.4,101.78,479.54
2024-08-20 15:00:00,17.91,0.0,15.49,101.83,479.75
2024-08-20 15:30:00,17.88,0.0,15.19,99.97,481.21
2024-08-20 16:00:00,17.9,0.0,15.66,102.69,480.19
2024-08-20 16:30:00,17.85,0.0,15.73,102.55,479.35
2024-08-20 17:00:00,17.84,0.0,15.83,104.47,479.62
2024-08-20 18:00:00,17.89,0.0,15.6,101.47,481.11
2024-08-20 18:30:00,17.9,0.0,15.58,100.56,481.23
2024-08-20 19:30:00,17.91,0.0,15.85,101.72,480.21
2024-08-21 13:30:00,17.95,0.0,16.38,103.48,481.92
2024-08-21 14:00:00,17.94,0.0,16.36,105.45,481.86
2024-08-21 14:30:00,17.91,0.0,16.63,106.5,480.86
2024-08-21 15:00:00,17.92,0.0,16.51,105.49,481.6
2024-08-21 15:30:00,17.95,0.0,16.9,107.65,480.58
2024-08-21 16:00:00,17.95,0.0,16.86,108.12,480.95
2024-08-21 16:30:00,17.95,0.0,16.71,108.48,481.71
2024-08-21 18:00:00,18.005,0.0,16.43,107.13,483.19
2024-08-21 18:30:00,18.025,0.0,16.48,107.25,482.51
2024-08-21 19:00:00,18.02,0.0,16.44,107.18,481.72
2024-08-21 19:30:00,18.05,0.0,16.27,106.49,482.58
2024-08-22 13:30:00,17.98,0.0,16.21,105.82,484.36
2024-08-22 14:00:00,17.93,0.0,16.64,107.88,482.95
2024-08-22 14:30:00,17.9,0.0,16.72,108.09,481.99
2024-08-22 15:00:00,17.86,0.0,17.08,109.36,480.35
2024-08-22 15:30:00,17.78,0.0,17.37,111.39,477.95
2024-08-22 16:00:00,17.82,0.0,16.8,109.1,480.46
2024-08-22 16:30:00,17.84,0.0,17.56,110.73,477.83
2024-08-22 17:30:00,17.75,0.0,17.93,113.86,475.41
2024-08-22 18:30:00,17.76,0.0,17.66,112.68,475.52
2024-08-22 19:00:00,17.76,0.0,17.64,112.66,474.79
2024-08-22 19:30:00,17.685,0.0,17.69,113.68,474.83
2024-08-23 13:30:00,17.86,0.0,16.86,108.81,479.08
2024-08-23 14:00:00,17.98,0.0,16.16,103.83,482.17
2024-08-23 14:30:00,17.89,0.0,16.47,105.96,478.36
2024-08-23 15:30:00,17.93,0.0,16.63,106.62,478.28
2024-08-23 16:00:00,17.89,0.0,16.97,108.44,476.94
2024-08-23 17:00:00,17.9,0.0,16.35,105.36,478.5
2024-08-23 17:30:00,17.94,0.0,16.25,104.99,478.63
2024-08-23 18:00:00,17.94,0.0,16.2,104.29,479.1
2024-08-23 19:30:00,18.0,0.0,15.71,99.32,480.03
2024-08-26 13:30:00,18.0,0.0,16.06,100.8,478.43
2024-08-26 14:00:00,17.98,0.0,16.24,100.99,475.89
2024-08-26 14:30:00,17.91,0.0,16.37,102.75,475.55
2024-08-26 15:00:00,17.91,0.0,16.43,102.66,475.71
2024-08-26 15:30:00,17.935,0.0,16.63,103.17,474.47
2024-08-26 17:30:00,17.89,0.0,16.59,102.55,473.91
2024-08-26 18:00:00,17.92,0.0,16.25,101.5,475.0
2024-08-26 19:00:00,17.95,0.0,15.92,99.98,475.17
2024-08-26 19:30:00,17.91,0.0,15.96,99.59,475.35
2024-08-27 13:30:00,17.83,0.0,16.39,101.83,474.13
2024-08-27 14:00:00,17.84,0.0,16.09,100.31,476.34
2024-08-27 14:30:00,17.89,0.0,15.83,98.16,477.25
2024-08-27 15:00:00,17.85,0.0,15.92,97.86,476.2
2024-08-27 15:30:00,17.82,0.0,15.95,97.78,475.85
2024-08-27 16:30:00,17.79,0.0,15.71,95.75,476.17
2024-08-27 19:00:00,17.83,0.0,15.44,93.57,476.76
2024-08-27 19:30:00,17.82,0.0,15.43,93.85,476.81
2024-08-28 13:30:00,17.69,0.0,15.69,95.78,474.629
2024-08-28 14:00:00,17.67,0.0,15.59,95.57,475.16
2024-08-28 14:30:00,17.56,0.0,15.92,96.95,472.15
2024-08-28 15:00:00,17.46,0.0,16.62,101.26,470.5
2024-08-28 15:30:00,17.54,0.0,16.59,100.72,471.48
2024-08-28 16:00:00,17.46,0.0,16.85,100.64,470.75
2024-08-28 16:30:00,17.5,0.0,16.62,100.64,472.13
2024-08-28 17:30:00,17.43,0.0,17.76,106.66,468.28
2024-08-28 18:30:00,17.48,0.0,16.99,107.22,471.57
2024-08-28 19:00:00,17.55,0.0,16.95,105.4,472.16
2024-08-28 19:30:00,17.52,0.0,16.98,106.11,471.28
2024-08-29 14:00:00,17.78,0.0,15.43,95.21,475.74
2024-08-29 14:30:00,17.79,0.0,15.44,96.11,476.72
2024-08-29 17:00:00,17.78,0.0,15.38,94.88,476.14
2024-08-29 18:00:00,17.73,0.0,15.68,96.43,473.29
2024-08-29 18:30:00,17.61,0.0,15.97,98.49,470.93
2024-08-29 19:30:00,17.65,0.0,15.91,98.07,470.69
2024-08-30 13:30:00,17.72,0.0,15.1,93.39,475.92
2024-08-30 14:00:00,17.68,0.0,15.22,92.06,474.8
2024-08-30 14:30:00,17.62,0.0,15.41,93.73,472.86
2024-08-30 15:00:00,17.58,0.0,15.57,94.74,472.79
2024-08-30 15:30:00,17.58,0.0,15.47,95.09,472.71
2024-08-30 16:00:00,17.59,0.0,15.78,97.46,471.62
2024-09-03 13:30:00,17.54,0.0,17.29,106.05,470.59
2024-09-03 14:00:00,17.48,0.0,17.99,110.54,469.35
2024-09-03 14:30:00,17.41,0.0,18.5,113.74,465.53
2024-09-03 15:30:00,17.4,0.0,18.12,112.34,465.2
2024-09-03 16:00:00,17.38,0.0,18.09,111.34,465.65
2024-09-03 16:30:00,17.36,0.0,18.5,115.13,464.98
2024-09-03 17:00:00,17.37,0.0,18.27,115.37,465.75
2024-09-03 17:30:00,17.37,0.0,18.89,117.87,464.23
2024-09-03 18:00:00,17.28,0.0,19.67,122.88,462.47
2024-09-03 18:30:00,17.26,0.0,20.05,127.08,462.66
2024-09-03 19:00:00,17.25,0.0,20.14,128.43,462.42
2024-09-03 19:30:00,17.21,0.0,20.86,132.71,461.85
2024-09-04 13:30:00,17.18,0.0,20.88,122.48,461.0
2024-09-04 14:00:00,17.23,0.0,20.72,120.65,461.45
2024-09-04 14:30:00,17.28,0.0,19.63,114.92,463.895
2024-09-04 15:00:00,17.35,0.0,20.15,117.5,461.98
2024-09-04 15:30:00,17.27,0.0,20.35,119.22,461.89
2024-09-04 16:00:00,17.27,0.0,20.32,119.95,462.77
2024-09-04 17:30:00,17.26,0.0,21.18,123.7,461.75
2024-09-04 18:00:00,17.25,0.0,20.96,123.54,462.0
2024-09-04 18:30:00,17.22,0.0,21.8,125.98,460.13
2024-09-04 19:00:00,17.2,0.0,21.26,123.2,460.82
2024-09-04 19:30:00,17.22,0.0,20.96,121.86,460.59
2024-09-05 13:30:00,17.22,0.0,20.2,119.43,463.05
2024-09-05 14:00:00,17.27,0.0,19.5,114.96,464.3
2024-09-05 14:30:00,17.2,0.0,20.06,116.59,461.35
2024-09-05 15:00:00,17.15,0.0,21.09,122.03,458.59
2024-09-05 15:30:00,17.12,0.0,21.48,123.0,458.38
2024-09-05 16:30:00,17.15,0.0,20.76,119.54,460.12
2024-09-05 17:00:00,17.12,0.0,21.04,119.88,459.12
2024-09-05 17:30:00,17.18,0.0,20.0,115.56,462.04
2024-09-05 19:30:00,17.16,0.0,20.03,115.82,461.13
2024-09-06 13:30:00,17.13,0.0,20.17,112.71,455.86
2024-09-06 14:00:00,17.0,0.0,21.31,118.15,453.36
2024-09-06 14:30:00,16.85,0.0,22.68,125.31,450.72
2024-09-06 15:00:00,16.84,0.0,23.31,128.16,450.01
2024-09-06 15:30:00,16.76,0.0,23.3,127.02,448.97
2024-09-06 16:00:00,16.74,0.0,23.7,127.9,448.669
2024-09-06 16:30:00,16.7,0.0,23.37,126.06,448.7
2024-09-06 17:00:00,16.76,0.0,22.45,123.09,449.7
2024-09-06 17:30:00,16.75,0.0,22.44,121.43,449.349
2024-09-06 18:00:00,16.68,0.0,22.65,122.86,448.81
2024-09-06 18:30:00,16.69,0.0,22.26,121.51,449.425
2024-09-06 19:30:00,16.73,0.0,22.13,119.12,448.87
2024-09-09 13:30:00,17.05,0.0,20.44,114.84,454.49
2024-09-09 14:00:00,17.08,0.0,20.36,113.87,452.84
2024-09-09 14:30:00,16.94,0.0,20.89,116.52,450.34
2024-09-09 15:00:00,16.9,0.0,20.7,116.96,451.56
2024-09-09 17:00:00,17.09,0.0,19.39,110.91,455.1
2024-09-09 19:30:00,17.07,0.0,19.59,111.4,454.52
2024-09-10 13:30:00,17.04,0.0,19.21,110.47,456.4
2024-09-10 14:00:00,16.97,0.0,19.47,109.71,456.83
2024-09-10 14:30:00,17.0,0.0,19.74,111.43,455.53
2024-09-10 15:30:00,16.94,0.0,20.34,115.2,453.04
2024-09-10 16:00:00,16.9,0.0,20.24,114.11,453.44
2024-09-10 17:00:00,16.965,0.0,19.81,112.65,456.01
2024-09-10 19:30:00,17.13,0.0,19.0,107.03,458.64
2024-09-11 13:30:00,17.04,0.0,19.58,113.26,457.21
2024-09-11 14:00:00,16.99,0.0,20.93,118.19,453.93
2024-09-11 14:30:00,16.91,0.0,20.9,116.74,452.67
2024-09-11 15:00:00,16.98,0.0,20.33,115.47,454.71
2024-09-11 15:30:00,17.03,0.0,19.81,112.76,457.1
2024-09-11 16:30:00,17.13,0.0,18.92,107.91,460.1
2024-09-11 19:30:00,17.31,0.0,17.55,101.69,468.3
2024-09-12 13:30:00,17.27,0.0,18.37,105.65,468.59
2024-09-12 14:00:00,17.3,0.0,17.55,102.78,470.53
2024-09-12 14:30:00,17.26,0.0,17.86,103.71,469.14
2024-09-12 15:00:00,17.29,0.0,17.76,102.89,469.18
2024-09-12 15:30:00,17.28,0.0,17.95,105.31,468.78
2024-09-12 16:30:00,17.31,0.0,17.24,103.45,471.59
2024-09-12 17:30:00,17.39,0.0,17.1,102.93,473.64
2024-09-12 18:00:00,17.41,0.0,17.08,103.82,473.77
2024-09-12 18:30:00,17.38,0.0,17.04,103.5,473.34
2024-09-12 19:00:00,17.41,0.0,16.98,103.14,473.17
2024-09-12 19:30:00,17.39,0.0,16.98,103.26,473.28
2024-09-13 13:30:00,17.46,0.0,16.83,102.75,473.85
2024-09-13 14:00:00,17.48,0.0,16.78,103.06,473.78
