Date,YMAG,YMAG Dividends,VIX,VVIX,QQQ
2024-09-13 18:30:00,19.08,0.0,16.59,101.87,475.0
2024-09-13 19:00:00,19.085,0.0,16.61,102.58,475.38
2024-09-13 19:30:00,19.05,0.0,16.47,101.36,475.38
2024-09-16 13:30:00,18.97,0.0,17.22,107.84,473.05
2024-09-16 14:00:00,18.97,0.0,17.4,107.34,472.06
2024-09-16 14:30:00,18.94,0.0,17.56,108.79,470.85
2024-09-16 15:00:00,18.99,0.0,17.62,110.8,471.92
2024-09-16 15:30:00,18.96,0.0,17.3,109.13,471.55
2024-09-16 16:00:00,18.95,0.0,17.33,109.05,471.48
2024-09-16 16:30:00,18.97,0.0,17.23,107.82,471.98
2024-09-16 17:30:00,19.03,0.0,17.06,107.33,473.01
2024-09-16 18:00:00,19.04,0.0,17.0,106.78,473.15
2024-09-16 18:30:00,19.04,0.0,16.95,106.87,473.17
2024-09-16 19:00:00,19.03,0.0,17.06,107.47,472.77
2024-09-16 19:30:00,19.0,0.0,17.15,106.38,473.24
2024-09-17 13:30:00,19.17,0.0,17.32,106.79,475.47
2024-09-17 14:00:00,19.18,0.0,16.92,105.54,476.36
2024-09-17 14:30:00,19.19,0.0,17.06,106.4,475.63
2024-09-17 15:00:00,19.16,0.0,16.98,104.26,475.55
2024-09-17 15:30:00,19.17,0.0,17.06,105.23,475.77
2024-09-17 16:00:00,19.11,0.0,17.34,106.1,473.81
2024-09-17 16:30:00,19.11,0.0,17.79,107.72,472.4
2024-09-17 17:00:00,19.12,0.0,17.57,106.29,473.439
2024-09-17 17:30:00,19.11,0.0,17.53,106.75,473.0
2024-09-17 18:00:00,19.11,0.0,17.57,106.55,473.04
2024-09-17 18:30:00,19.09,0.0,17.62,106.86,472.47
2024-09-17 19:00:00,19.1,0.0,17.79,108.3,472.8
2024-09-17 19:30:00,19.12,0.0,17.7,107.78,473.49
2024-09-18 13:30:00,19.15,0.0,19.07,109.93,474.18
2024-09-18 14:00:00,19.14,0.0,18.92,109.12,473.98
2024-09-18 14:30:00,19.18,0.0,18.91,107.53,473.76
2024-09-18 15:30:00,19.1,0.0,19.11,109.72,471.565
2024-09-18 18:00:00,19.24,0.0,17.57,102.62,476.72
2024-09-18 18:30:00,19.27,0.0,17.87,103.26,474.63
2024-09-18 19:00:00,19.2,0.0,17.63,102.84,475.17
2024-09-18 19:30:00,19.17,0.0,18.39,104.37,471.32
2024-09-19 13:30:00,19.22,0.0,16.5,99.47,481.72
2024-09-19 14:00:00,19.27,0.0,16.29,99.4,484.45
2024-09-19 14:30:00,19.25,0.2,16.64,101.54,482.929
2024-09-19 15:30:00,19.26,0.0,16.74,101.08,483.79
2024-09-19 17:00:00,19.27,0.0,16.88,100.3,485.26
2024-09-19 18:30:00,19.27,0.0,16.71,100.64,484.95
2024-09-19 19:00:00,19.26,0.0,16.61,99.14,483.95
2024-09-19 19:30:00,19.27,0.0,16.35,97.54,483.41
2024-09-20 13:30:00,19.27,0.0,16.32,99.3,481.68
2024-09-20 14:00:00,19.22,0.0,16.1,97.62,481.675
2024-09-20 14:30:00,19.18,0.0,16.15,97.87,480.26
2024-09-20 15:00:00,19.15,0.0,16.39,97.69,479.44
2024-09-20 15:30:00,19.2,0.0,16.26,96.29,481.035
2024-09-20 16:00:00,19.24,0.0,15.95,95.09,482.08
2024-09-20 16:30:00,19.25,0.0,15.84,94.48,482.15
2024-09-20 17:00:00,19.26,0.0,15.91,94.42,481.75
2024-09-20 17:30:00,19.24,0.0,16.06,95.51,481.56
2024-09-20 18:00:00,19.22,0.0,16.43,97.25,480.59
2024-09-20 19:30:00,19.28,0.0,16.09,94.01,482.42
2024-09-23 13:30:00,19.34,0.0,16.14,95.63,482.76
2024-09-23 14:00:00,19.35,0.0,15.94,94.0,483.55
2024-09-23 14:30:00,19.33,0.0,16.04,95.63,483.44
2024-09-23 15:00:00,19.33,0.0,15.94,95.35,483.33
2024-09-23 16:00:00,19.33,0.0,15.99,95.17,482.69
2024-09-23 16:30:00,19.31,0.0,15.97,95.77,482.24
2024-09-23 17:00:00,19.32,0.0,16.05,96.15,482.18
2024-09-23 18:00:00,19.31,0.0,15.93,95.43,482.77
2024-09-23 18:30:00,19.36,0.0,15.88,95.07,483.14
2024-09-23 19:00:00,19.35,0.0,15.84,94.67,482.96
2024-09-23 19:30:00,19.35,0.0,15.82,94.65,483.05
2024-09-24 13:30:00,19.37,0.0,15.87,93.27,483.39
2024-09-24 14:00:00,19.23,0.0,16.24,93.82,480.99
2024-09-24 14:30:00,19.32,0.0,16.04,93.81,483.03
2024-09-24 15:00:00,19.37,0.0,15.85,94.08,483.97
2024-09-24 15:30:00,19.4,0.0,15.68,93.42,485.67
2024-09-24 17:00:00,19.44,0.0,15.68,93.43,485.32
2024-09-24 17:30:00,19.44,0.0,15.66,93.1,485.18
2024-09-24 18:00:00,19.44,0.0,15.67,92.75,484.72
2024-09-24 18:30:00,19.44,0.0,15.49,92.36,484.76
2024-09-24 19:30:00,19.47,0.0,15.32,90.84,485.37
2024-09-25 13:30:00,19.5,0.0,15.32,92.84,486.85
2024-09-25 14:00:00,19.55,0.0,15.26,91.35,486.74
2024-09-25 15:00:00,19.54,0.0,15.28,90.85,486.139
2024-09-25 15:30:00,19.52,0.0,15.17,90.77,486.25
2024-09-25 17:00:00,19.5,0.0,15.47,91.64,485.67
2024-09-25 17:30:00,19.51,0.0,15.35,92.13,486.09
2024-09-25 18:00:00,19.51,0.0,15.46,91.67,486.04
2024-09-25 19:00:00,19.52,0.0,15.51,91.21,485.61
2024-09-25 19:30:00,19.53,0.0,15.55,91.01,485.95
2024-09-26 13:30:00,19.48,0.0,15.31,91.61,491.56
2024-09-26 14:00:00,19.42,0.0,15.67,92.29,489.62
2024-09-26 14:30:00,19.31,0.17,15.69,91.74,486.43
2024-09-26 15:00:00,19.33,0.0,15.62,90.38,487.43
2024-09-26 15:30:00,19.38,0.0,15.36,90.58,489.02
2024-09-26 16:00:00,19.36,0.0,15.63,91.38,487.43
2024-09-26 16:30:00,19.33,0.0,15.64,91.25,487.34
2024-09-26 17:00:00,19.3,0.0,15.69,91.47,487.29
2024-09-26 17:30:00,19.33,0.0,15.54,90.99,487.82
2024-09-26 18:30:00,19.36,0.0,15.37,90.3,489.39
2024-09-26 19:30:00,19.35,0.0,15.43,89.82,489.45
2024-09-27 13:30:00,19.39,0.0,15.48,91.24,489.23
2024-09-27 14:00:00,19.37,0.0,15.31,91.01,488.88
2024-09-27 14:30:00,19.37,0.0,15.42,91.12,488.74
2024-09-27 15:30:00,19.31,0.0,15.62,92.09,487.08
2024-09-27 16:00:00,19.31,0.0,15.77,92.87,487.47
2024-09-27 17:00:00,19.34,0.0,15.98,94.29,487.02
2024-09-27 17:30:00,19.34,0.0,15.9,94.58,488.13
2024-09-27 18:00:00,19.3,0.0,16.39,97.3,486.23
2024-09-27 18:30:00,19.29,0.0,16.03,97.34,487.38
2024-09-27 19:00:00,19.34,0.0,16.25,98.9,487.16
2024-09-27 19:30:00,19.33,0.0,16.82,100.93,486.76
2024-09-30 13:30:00,19.39,0.0,17.11,103.41,486.35
2024-09-30 14:00:00,19.3,0.0,17.35,104.38,485.95
2024-09-30 14:30:00,19.29,0.0,16.95,102.38,485.79
2024-09-30 15:00:00,19.345,0.0,16.84,100.98,486.92
2024-09-30 15:30:00,19.35,0.0,16.72,99.92,486.46
2024-09-30 16:00:00,19.39,0.0,16.73,98.95,487.14
2024-09-30 16:30:00,19.39,0.0,16.98,100.59,486.57
2024-09-30 17:00:00,19.35,0.0,17.1,100.64,485.72
2024-09-30 17:30:00,19.35,0.0,16.71,99.63,486.46
2024-09-30 18:00:00,19.25,0.0,17.4,102.44,483.8
2024-09-30 18:30:00,19.33,0.0,17.07,101.02,485.04
2024-09-30 19:30:00,19.415,0.0,16.59,99.31,488.16
2024-10-01 13:30:00,19.26,0.0,19.06,111.69,482.73
2024-10-01 14:00:00,19.11,0.0,19.82,115.42,479.54
2024-10-01 14:30:00,19.17,0.0,19.44,113.85,479.94
2024-10-01 15:00:00,19.07,0.0,19.24,113.81,479.21
2024-10-01 15:30:00,19.14,0.0,19.05,112.07,479.88
2024-10-01 16:00:00,19.22,0.0,18.95,108.92,480.58
2024-10-01 16:30:00,19.1,0.0,19.57,113.04,480.1
2024-10-01 17:00:00,19.08,0.0,20.25,114.83,478.21
2024-10-01 17:30:00,19.15,0.0,18.86,108.81,481.69
2024-10-01 18:00:00,19.28,0.0,18.39,107.39,483.06
2024-10-01 18:30:00,19.28,0.0,18.47,105.54,482.93
2024-10-01 19:00:00,19.24,0.0,18.57,107.63,482.57
2024-10-01 19:30:00,19.21,0.0,19.31,111.09,481.22
2024-10-02 13:30:00,18.95,0.0,19.57,112.58,479.7
2024-10-02 14:00:00,19.01,0.0,19.18,112.11,481.84
2024-10-02 14:30:00,19.07,0.0,19.0,110.4,481.64
2024-10-02 15:30:00,19.21,0.0,18.81,107.73,483.17
2024-10-02 16:00:00,19.14,0.0,18.73,107.32,483.38
2024-10-02 16:30:00,19.11,0.0,19.14,108.63,481.3
2024-10-02 17:00:00,19.11,0.0,18.95,108.63,482.18
2024-10-02 17:30:00,19.11,0.0,18.8,108.01,482.83
2024-10-02 18:30:00,19.14,0.0,18.92,107.71,482.33
2024-10-02 19:30:00,19.13,0.0,19.0,107.26,481.93
2024-10-03 13:30:00,19.02,0.0,19.77,110.22,482.45
2024-10-03 14:00:00,18.94,0.0,20.17,113.01,481.0
2024-10-03 14:30:00,18.89,0.16,20.44,114.18,480.36
2024-10-03 15:00:00,18.95,0.0,20.09,113.8,481.68
2024-10-03 15:30:00,19.0,0.0,19.8,112.52,482.79
2024-10-03 16:00:00,19.0,0.0,19.61,112.15,482.63
2024-10-03 16:30:00,18.9,0.0,20.44,113.69,479.96
2024-10-03 17:00:00,18.94,0.0,20.42,114.08,480.58
2024-10-03 17:30:00,18.93,0.0,20.3,113.65,480.98
2024-10-03 19:00:00,18.88,0.0,20.5,114.76,480.04
2024-10-03 19:30:00,18.93,0.0,20.46,115.01,481.61
2024-10-04 13:30:00,19.1,0.0,19.69,111.97,484.05
2024-10-04 14:00:00,19.01,0.0,19.86,112.89,482.94
2024-10-04 14:30:00,19.07,0.0,19.38,111.84,485.06
2024-10-04 15:00:00,19.03,0.0,19.83,113.55,483.4
2024-10-04 15:30:00,19.0,0.0,19.08,111.76,485.38
2024-10-04 16:00:00,19.04,0.0,19.25,112.04,484.52
2024-10-04 19:00:00,19.12,0.0,18.7,110.35,486.68
2024-10-04 19:30:00,19.15,0.0,18.63,109.84,487.47
2024-10-07 13:30:00,19.06,0.0,21.13,115.42,484.74
2024-10-07 14:00:00,19.12,0.0,20.8,114.14,486.39
2024-10-07 14:30:00,19.11,0.0,20.69,113.06,486.05
2024-10-07 15:00:00,19.07,0.0,20.76,113.52,485.98
2024-10-07 16:00:00,19.1,0.0,20.94,113.86,485.77
2024-10-07 16:30:00,19.09,0.0,21.16,113.9,485.32
2024-10-07 17:00:00,19.08,0.0,21.18,115.08,485.13
2024-10-07 17:30:00,19.07,0.0,21.33,116.14,485.69
2024-10-07 18:00:00,19.05,0.0,21.73,117.27,484.64
2024-10-07 18:30:00,18.93,0.0,22.93,121.71,481.36
2024-10-07 19:30:00,18.88,0.0,22.8,122.6,482.07
2024-10-08 13:30:00,19.08,0.0,21.69,116.19,485.86
2024-10-08 14:00:00,19.12,0.0,21.54,115.06,486.52
2024-10-08 14:30:00,19.15,0.0,21.37,113.91,487.85
2024-10-08 15:00:00,19.12,0.0,21.32,114.01,487.65
2024-10-08 16:00:00,19.1,0.0,21.37,113.98,487.8
2024-10-08 17:00:00,19.1,0.0,21.66,116.46,486.83
2024-10-08 17:30:00,19.09,0.0,21.44,115.51,487.665
2024-10-08 19:30:00,19.18,0.0,21.42,114.89,489.34
2024-10-09 13:30:00,19.09,0.0,21.08,121.05,488.58
2024-10-09 14:00:00,19.19,0.0,21.07,121.29,490.47
2024-10-09 14:30:00,19.19,0.0,20.88,121.16,490.9
2024-10-09 15:00:00,19.21,0.0,20.91,121.38,491.451
2024-10-09 15:30:00,19.23,0.0,20.87,121.64,492.85
2024-10-09 16:00:00,19.16,0.0,20.85,120.38,492.1
2024-10-09 17:00:00,19.185,0.0,20.92,120.76,492.2
2024-10-09 17:30:00,19.15,0.0,20.99,121.56,491.755
2024-10-09 18:00:00,19.21,0.0,20.81,121.17,493.12
2024-10-09 18:30:00,19.19,0.0,20.82,120.4,492.57
2024-10-09 19:00:00,19.19,0.0,20.77,119.95,492.58
2024-10-09 19:30:00,19.2,0.0,20.84,118.78,493.19
2024-10-10 13:30:00,18.86,0.0,21.12,119.5,490.86
2024-10-10 14:00:00,18.87,0.0,20.89,118.96,491.98
2024-10-10 14:30:00,18.88,0.28,21.09,119.12,491.5
2024-10-10 15:00:00,18.89,0.0,20.86,117.53,492.69
2024-10-10 15:30:00,18.92,0.0,20.93,118.21,493.7
2024-10-10 16:00:00,18.98,0.0,20.98,118.68,493.521
2024-10-10 16:30:00,18.96,0.0,21.14,118.8,492.84
2024-10-10 17:00:00,18.97,0.0,21.12,119.33,493.32
2024-10-10 17:30:00,18.92,0.0,21.03,118.54,493.01
2024-10-10 18:30:00,18.91,0.0,21.13,118.84,492.38
2024-10-10 19:30:00,18.93,0.0,20.83,117.53,492.61
2024-10-11 13:30:00,18.76,0.0,20.6,116.33,491.19
2024-10-11 14:00:00,18.83,0.0,20.64,116.29,493.47
2024-10-11 14:30:00,18.79,0.0,20.61,116.02,492.83
2024-10-11 15:00:00,18.78,0.0,20.48,116.27,492.84
2024-10-11 15:30:00,18.77,0.0,20.35,115.44,493.78
2024-10-11 16:30:00,18.77,0.0,20.48,115.28,493.13
2024-10-11 17:30:00,18.79,0.0,20.36,114.79,493.04
2024-10-11 18:00:00,18.8,0.0,20.22,113.4,493.53
2024-10-11 18:30:00,18.79,0.0,20.19,113.7,493.75
2024-10-11 19:00:00,18.82,0.0,20.28,113.99,494.1
2024-10-11 19:30:00,18.79,0.0,20.52,113.53,493.31
2024-10-14 13:30:00,18.98,0.0,20.37,111.17,498.62
2024-10-14 14:00:00,18.94,0.0,20.12,109.41,497.99
2024-10-14 14:30:00,18.95,0.0,20.07,109.17,496.11
2024-10-14 15:00:00,18.91,0.0,20.06,109.29,495.76
2024-10-14 16:30:00,18.95,0.0,19.8,108.32,497.05
2024-10-14 17:30:00,18.95,0.0,19.82,108.76,497.18
2024-10-14 19:00:00,18.95,0.0,19.89,108.79,497.9
2024-10-14 19:30:00,18.92,0.0,19.78,107.82,497.51
2024-10-15 13:30:00,18.99,0.0,19.52,105.87,497.74
2024-10-15 14:00:00,18.87,0.0,19.81,106.91,495.0
2024-10-15 14:30:00,18.82,0.0,19.98,109.45,492.23
2024-10-15 15:00:00,18.83,0.0,19.99,110.34,492.2
2024-10-15 15:30:00,18.8,0.0,20.15,110.96,491.05
2024-10-15 16:00:00,18.83,0.0,20.0,110.53,491.85
2024-10-15 16:30:00,18.84,0.0,20.1,110.46,491.64
2024-10-15 17:00:00,18.81,0.0,20.25,110.56,491.02
2024-10-15 17:30:00,18.83,0.0,20.23,110.53,491.24
2024-10-15 18:00:00,18.85,0.0,20.35,110.7,491.36
2024-10-15 18:30:00,18.83,0.0,20.54,111.24,490.51
2024-10-15 19:00:00,18.81,0.0,20.61,111.91,489.65
2024-10-15 19:30:00,18.84,0.0,20.52,113.04,490.77
2024-10-16 13:30:00,18.72,0.0,20.84,115.43,487.95
2024-10-16 14:00:00,18.83,0.0,20.35,112.7,490.6
2024-10-16 14:30:00,18.78,0.0,20.35,113.75,489.13
2024-10-16 15:00:00,18.815,0.0,20.22,113.63,490.14
2024-10-16 15:30:00,18.77,0.0,20.24,113.53,489.22
2024-10-16 17:00:00,18.82,0.0,20.08,112.27,490.07
2024-10-16 17:30:00,18.83,0.0,19.96,111.98,490.68
2024-10-16 18:00:00,18.87,0.0,19.8,112.26,491.49
2024-10-16 18:30:00,18.88,0.0,19.65,112.6,491.26
2024-10-16 19:00:00,18.87,0.0,19.65,112.46,490.97
2024-10-16 19:30:00,18.87,0.0,19.56,111.16,490.91
2024-10-17 13:30:00,18.69,0.0,19.46,109.55,493.07
2024-10-17 14:00:00,18.69,0.0,19.38,109.84,493.36
2024-10-17 14:30:00,18.65,0.23,19.47,109.44,492.26
2024-10-17 15:30:00,18.73,0.0,19.04,108.3,494.87
2024-10-17 16:00:00,18.745,0.0,19.05,107.85,494.32
2024-10-17 16:30:00,18.73,0.0,19.02,107.21,493.89
2024-10-17 17:00:00,18.73,0.0,19.07,106.97,494.03
2024-10-17 17:30:00,18.74,0.0,18.96,106.67,494.13
2024-10-17 18:00:00,18.67,0.0,19.19,107.83,492.13
2024-10-17 18:30:00,18.695,0.0,19.03,107.28,493.01
2024-10-17 19:00:00,18.68,0.0,18.96,106.79,491.81
2024-10-17 19:30:00,18.665,0.0,19.0,106.11,491.36
2024-10-18 13:30:00,18.75,0.0,18.85,102.93,494.34
2024-10-18 14:00:00,18.75,0.0,18.52,102.44,494.89
2024-10-18 14:30:00,18.76,0.0,18.39,102.22,493.86
2024-10-18 15:00:00,18.79,0.0,18.18,101.68,495.2
2024-10-18 15:30:00,18.76,0.0,18.21,100.94,494.17
2024-10-18 16:00:00,18.765,0.0,18.21,100.45,494.0
2024-10-18 16:30:00,18.8,0.0,18.15,100.2,494.83
2024-10-18 17:00:00,18.8,0.0,18.11,100.35,494.71
2024-10-18 17:30:00,18.795,0.0,18.15,100.56,494.59
2024-10-18 18:00:00,18.81,0.0,18.09,100.59,494.96
2024-10-18 18:30:00,18.805,0.0,18.11,100.71,494.72
2024-10-18 19:00:00,18.79,0.0,18.17,100.72,494.71
2024-10-18 19:30:00,18.75,0.0,18.13,100.94,494.52
2024-10-21 13:30:00,18.78,0.0,18.89,104.42,494.78
2024-10-21 14:00:00,18.815,0.0,18.7,103.54,495.14
2024-10-21 14:30:00,18.75,0.0,18.91,104.89,493.32
2024-10-21 15:00:00,18.715,0.0,19.3,106.46,491.67
2024-10-21 15:30:00,18.77,0.0,19.02,105.7,493.92
2024-10-21 16:00:00,18.78,0.0,18.93,105.35,493.6
2024-10-21 17:00:00,18.81,0.0,18.6,103.73,494.29
2024-10-21 17:30:00,18.82,0.0,18.56,104.47,494.79
2024-10-21 18:30:00,18.805,0.0,18.67,104.32,493.95
2024-10-21 19:00:00,18.825,0.0,18.55,103.72,494.45
2024-10-21 19:30:00,18.87,0.0,18.44,102.98,495.48
2024-10-22 13:30:00,18.84,0.0,19.22,104.76,494.14
2024-10-22 14:00:00,18.88,0.0,19.08,104.96,494.75
2024-10-22 14:30:00,18.885,0.0,18.87,104.06,494.88
2024-10-22 15:00:00,18.88,0.0,18.76,104.1,494.54
2024-10-22 15:30:00,18.885,0.0,18.74,103.68,494.4
2024-10-22 16:00:00,18.85,0.0,18.86,103.9,493.55
2024-10-22 16:30:00,18.865,0.0,18.7,102.47,494.98
2024-10-22 17:30:00,18.945,0.0,18.39,100.52,496.82
2024-10-22 18:00:00,18.96,0.0,18.49,100.68,496.27
2024-10-22 18:30:00,18.92,0.0,18.59,101.3,495.55
2024-10-22 19:00:00,18.935,0.0,18.29,100.69,496.16
2024-10-22 19:30:00,18.925,0.0,18.15,100.44,496.01
2024-10-23 13:30:00,18.84,0.0,18.53,102.5,493.56
2024-10-23 14:00:00,18.81,0.0,18.56,102.87,493.21
2024-10-23 14:30:00,18.82,0.0,18.75,104.18,492.61
2024-10-23 15:00:00,18.72,0.0,19.11,105.9,490.57
2024-10-23 15:30:00,18.73,0.0,18.76,105.17,491.78
2024-10-23 16:00:00,18.68,0.0,19.26,108.24,489.38
2024-10-23 16:30:00,18.64,0.0,19.27,108.35,489.14
2024-10-23 17:00:00,18.57,0.0,19.56,110.23,487.72
2024-10-23 17:30:00,18.54,0.0,19.85,110.76,486.17
2024-10-23 18:00:00,18.55,0.0,20.06,111.15,486.1
2024-10-23 18:30:00,18.58,0.0,19.51,109.65,487.42
2024-10-23 19:00:00,18.58,0.0,19.46,109.28,487.58
2024-10-23 19:30:00,18.6,0.0,19.37,108.83,488.36
2024-10-24 13:30:00,18.805,0.0,19.07,108.07,491.26
2024-10-24 14:00:00,18.835,0.0,19.2,108.4,490.71
2024-10-24 14:30:00,18.87,0.06,19.32,109.45,490.73
2024-10-24 15:00:00,18.89,0.0,19.36,110.0,491.31
2024-10-24 15:30:00,18.86,0.0,19.63,110.95,490.99
2024-10-24 16:00:00,18.89,0.0,19.76,111.8,490.98
2024-10-24 16:30:00,18.945,0.0,19.43,111.05,491.74
2024-10-24 17:00:00,18.93,0.0,19.2,109.03,491.78
2024-10-24 17:30:00,18.96,0.0,19.48,109.52,491.38
2024-10-24 18:00:00,18.965,0.0,19.28,110.45,491.87
2024-10-24 18:30:00,18.955,0.0,19.28,110.77,492.02
2024-10-24 19:00:00,18.99,0.0,19.04,109.72,492.53
2024-10-24 19:30:00,18.995,0.0,19.24,110.03,492.33
2024-10-25 13:30:00,19.18,0.0,18.36,107.43,498.91
2024-10-25 14:00:00,19.23,0.0,18.39,107.21,499.93
2024-10-25 14:30:00,19.18,0.0,18.52,107.88,499.09
2024-10-25 15:00:00,19.21,0.0,18.7,109.17,498.59
2024-10-25 15:30:00,19.185,0.0,18.92,110.32,498.27
2024-10-25 16:30:00,19.235,0.0,18.87,109.93,498.71
2024-10-25 17:00:00,19.23,0.0,19.55,111.96,496.965
2024-10-25 17:30:00,19.16,0.0,20.08,115.11,495.64
2024-10-25 18:00:00,19.12,0.0,19.75,115.17,496.25
2024-10-25 18:30:00,19.16,0.0,19.53,115.0,496.43
2024-10-25 19:00:00,19.16,0.0,19.91,115.61,495.74
2024-10-25 19:30:00,19.15,0.0,20.2,117.62,495.3
2024-10-28 13:30:00,19.19,0.0,19.25,113.11,496.75
2024-10-28 14:00:00,19.26,0.0,19.18,112.35,497.81
2024-10-28 15:00:00,19.23,0.0,19.36,112.8,496.85
2024-10-28 15:30:00,19.22,0.0,19.64,113.39,496.229
2024-10-28 16:00:00,19.22,0.0,19.41,112.92,496.79
2024-10-28 17:00:00,19.22,0.0,19.26,112.62,496.349
2024-10-28 18:00:00,19.225,0.0,19.32,112.0,496.2
2024-10-28 18:30:00,19.2,0.0,19.38,112.46,496.0
2024-10-28 19:00:00,19.195,0.0,19.41,111.9,496.1
2024-10-28 19:30:00,19.14,0.0,19.77,112.01,495.4
2024-10-29 13:30:00,19.16,0.0,19.98,111.9,495.85
2024-10-29 14:00:00,19.15,0.0,19.68,110.78,496.51
2024-10-29 14:30:00,19.19,0.0,19.43,110.32,497.84
2024-10-29 15:00:00,19.22,0.0,19.54,110.96,497.78
2024-10-29 16:30:00,19.2,0.0,19.26,109.42,499.0
2024-10-29 18:00:00,19.27,0.0,19.24,109.03,500.16
2024-10-29 19:00:00,19.31,0.0,19.38,108.84,501.25
2024-10-29 19:30:00,19.28,0.0,19.61,109.08,500.15
2024-10-30 13:30:00,19.33,0.0,19.62,110.59,498.77
2024-10-30 14:00:00,19.4,0.0,19.46,109.82,500.11
2024-10-30 14:30:00,19.41,0.0,19.66,110.25,499.18
2024-10-30 15:30:00,19.44,0.0,19.53,110.95,499.66
2024-10-30 16:00:00,19.43,0.0,19.58,110.83,499.14
2024-10-30 17:00:00,19.4,0.0,19.79,111.6,498.38
2024-10-30 17:30:00,19.35,0.0,20.2,112.58,497.41
2024-10-30 18:00:00,19.37,0.0,19.96,112.1,497.86
2024-10-30 18:30:00,19.39,0.0,19.96,111.91,498.03
2024-10-30 19:00:00,19.335,0.0,19.97,111.87,497.24
2024-10-30 19:30:00,19.27,0.0,20.22,112.33,496.37
2024-10-31 13:30:00,18.79,0.0,21.81,121.39,487.62
2024-10-31 14:00:00,18.78,0.0,22.28,122.73,486.97
2024-10-31 14:30:00,18.725,0.15,22.79,122.9,485.7
2024-10-31 15:00:00,18.72,0.0,22.85,122.87,485.95
2024-10-31 15:30:00,18.7,0.0,23.0,123.65,485.27
2024-10-31 16:00:00,18.67,0.0,22.65,123.3,485.7
2024-10-31 16:30:00,18.7,0.0,22.41,122.31,485.68
2024-10-31 17:00:00,18.68,0.0,22.51,122.24,485.26
2024-10-31 17:30:00,18.64,0.0,22.86,122.87,484.45
2024-10-31 18:00:00,18.625,0.0,22.72,122.57,484.54
2024-10-31 18:30:00,18.6,0.0,22.82,123.39,484.76
2024-10-31 19:00:00,18.67,0.0,22.52,120.47,485.53
2024-10-31 19:30:00,18.61,0.0,23.19,123.03,483.81
2024-11-01 13:30:00,18.82,0.0,21.61,119.42,487.87
2024-11-01 14:00:00,18.86,0.0,21.21,116.17,490.34
2024-11-01 14:30:00,18.84,0.0,21.45,117.71,489.53
2024-11-01 15:00:00,18.91,0.0,21.45,117.81,490.64
2024-11-01 15:30:00,18.91,0.0,21.72,118.62,489.22
2024-11-01 16:00:00,18.85,0.0,21.73,118.48,489.15
2024-11-01 16:30:00,18.85,0.0,21.84,119.13,488.95
2024-11-01 17:00:00,18.85,0.0,21.68,118.82,489.77
2024-11-01 17:30:00,18.86,0.0,22.36,121.14,487.65
2024-11-01 18:00:00,18.8,0.0,22.28,120.17,487.76
2024-11-01 18:30:00,18.8,0.0,21.95,120.27,487.85
2024-11-01 19:00:00,18.785,0.0,22.15,119.63,487.66
2024-11-01 19:30:00,18.8,0.0,22.05,120.17,487.37
2024-11-04 14:30:00,18.69,0.0,22.35,120.32,487.14
2024-11-04 15:00:00,18.77,0.0,22.14,119.31,488.36
2024-11-04 15:30:00,18.8,0.0,22.03,120.69,488.4
2024-11-04 16:00:00,18.76,0.0,22.05,121.45,488.27
2024-11-04 16:30:00,18.66,0.0,22.55,123.05,485.81
2024-11-04 17:00:00,18.66,0.0,22.24,121.71,486.69
2024-11-04 18:00:00,18.75,0.0,22.17,121.68,487.26
2024-11-04 18:30:00,18.75,0.0,22.18,121.24,487.5
2024-11-04 19:00:00,18.74,0.0,22.12,121.62,487.14
2024-11-04 19:30:00,18.74,0.0,21.82,120.45,487.17
2024-11-04 20:00:00,18.71,0.0,21.92,121.98,486.76
2024-11-04 20:30:00,18.68,0.0,22.09,121.78,486.0
2024-11-05 14:30:00,18.88,0.0,20.86,118.55,490.94
2024-11-05 15:30:00,18.87,0.0,20.45,114.24,490.14
2024-11-05 16:00:00,18.93,0.0,20.35,113.42,491.15
2024-11-05 16:30:00,18.95,0.0,20.22,113.7,492.12
2024-11-05 17:00:00,18.98,0.0,20.32,114.17,492.32
2024-11-05 17:30:00,18.98,0.0,20.3,114.17,492.41
2024-11-05 18:00:00,18.96,0.0,20.55,114.37,491.68
2024-11-05 18:30:00,18.95,0.0,20.66,114.79,491.4
2024-11-05 19:00:00,18.95,0.0,20.68,114.08,491.6
2024-11-05 19:30:00,18.92,0.0,20.99,114.75,491.089
2024-11-05 20:00:00,18.94,0.0,20.76,115.09,491.95
2024-11-05 20:30:00,18.93,0.0,20.57,114.7,492.25
2024-11-06 14:30:00,19.29,0.0,16.7,97.26,500.32
2024-11-06 15:30:00,19.39,0.0,16.5,97.78,501.48
2024-11-06 16:00:00,19.41,0.0,16.16,96.74,502.73
2024-11-06 16:30:00,19.43,0.0,16.24,97.11,503.16
2024-11-06 17:00:00,19.44,0.0,16.25,97.24,503.22
2024-11-06 17:30:00,19.44,0.0,16.34,97.11,503.61
2024-11-06 18:00:00,19.45,0.0,16.24,95.91,504.67
2024-11-06 18:30:00,19.46,0.0,16.26,95.36,504.74
2024-11-06 19:00:00,19.47,0.0,16.33,96.17,505.32
2024-11-06 19:30:00,19.46,0.0,16.33,97.3,505.4
2024-11-06 20:00:00,19.49,0.0,16.42,97.8,505.74
2024-11-06 20:30:00,19.49,0.0,16.27,95.77,505.61
