Dates,TLT,VIX,VVIX
2011-08-03,71.1076819,23.38,98.58
2011-08-04,73.63774945,31.66,121.76
2011-08-05,71.51305296,32.0,118.61
2011-08-08,73.77054342,48.0,134.63
2011-08-09,73.99419641,35.06,112.8
2011-08-10,76.19578061,42.99001,132.86
2011-08-11,72.35174471,39.0,128.76
2011-08-12,73.78452872,36.36,120.19
2011-08-15,73.03668202,31.87,109.0
2011-08-16,74.24580603,32.85001,104.66
2011-08-17,75.54578908,31.58,104.62
2011-08-18,77.09738175,42.67,106.66
2011-08-19,77.71941665,43.05,111.58
2011-08-22,77.52372028,42.44,111.25
2011-08-23,76.45437939,36.27,103.43
2011-08-24,74.28075182,35.89999,104.54
2011-08-25,75.08449779,39.75999,112.4
2011-08-26,75.82536232,35.59,104.72
2011-08-29,74.77698889,32.28,96.51
2011-08-30,75.97912376,32.89,96.16
2011-08-31,74.80493853,31.62,94.16
2011-09-01,76.39097716,31.82001,92.31
2011-09-02,78.87260784,33.92,91.0
2011-09-06,79.69281013,37.0,97.01
2011-09-07,78.17158024,33.38,93.3
2011-09-08,78.87260784,34.32001,93.45
2011-09-09,79.71385498,38.52,99.07
2011-09-12,79.79797128,38.59,97.07
2011-09-13,78.66231358,36.91,96.14
2011-09-14,79.32828279,34.60001,100.22
2011-09-15,78.11549804,31.97,96.69
2011-09-16,78.68334441,30.98,93.67
2011-09-19,80.18353646,32.73,95.95
2011-09-20,80.5200297,32.86,92.9
2011-09-21,83.18393457,37.32001,98.58
2011-09-22,86.31051765,41.35001,103.91
2011-09-23,84.70516445,41.25,104.77
2011-09-26,83.34517091,39.02,102.89
2011-09-27,82.0693077,37.71001,100.31
2011-09-28,82.04125959,41.08,104.3
2011-09-29,82.60909194,38.84,101.05
2011-09-30,84.68413362,42.96001,101.08
2011-10-03,87.01457195,45.45,103.89
2011-10-04,85.91117151,40.82001,99.31
2011-10-05,85.29269406,37.81,94.66
2011-10-06,83.71840571,36.27,93.52
2011-10-07,83.09994231,36.2,92.57
2011-10-10,81.92625412,33.02,89.39
2011-10-11,81.65214521,32.86,90.98
2011-10-12,80.46441493,31.25999,91.34
2011-10-13,81.26560822,30.7,95.1
2011-10-14,80.08489196,28.24001,94.69
2011-10-17,81.46942234,33.39,103.55
2011-10-18,80.96340109,31.56,100.21
2011-10-19,80.93528879,34.44,103.29
2011-10-20,80.35898681,34.78,102.97
2011-10-21,79.50858997,31.32001,98.05
2011-10-24,79.64213039,29.25999,97.13
2011-10-25,81.66620839,32.22,97.75
2011-10-26,80.23950957,29.86,97.74
2011-10-27,77.51964531,25.46001,94.44
2011-10-28,78.33490881,24.53,94.19
2011-10-31,81.44131005,29.96001,104.84
2011-11-01,84.16783864,34.77,113.15
2011-11-02,83.11794967,32.74001,107.4
2011-11-03,81.97644494,30.5,104.28
2011-11-04,82.07509289,30.16,103.34
2011-11-07,82.59651775,29.85001,103.35
2011-11-08,81.53957545,27.48,98.05
2011-11-09,83.23068314,36.16,122.73
2011-11-10,81.9905375,32.81,113.54
2011-11-11,81.49024443,30.03999,112.1
2011-11-14,82.80085289,31.13,112.35
2011-11-15,82.68812647,31.22,107.55
2011-11-16,83.4420716,33.50999,111.18
2011-11-17,84.11146839,34.50999,111.86
2011-11-18,84.09032954,32.0,101.92
2011-11-21,84.59061556,32.91,99.6
2011-11-22,85.53481735,31.97,98.53
2011-11-23,86.37332491,33.98,101.46
2011-11-25,85.11908672,34.47,98.98
2011-11-28,85.07681607,32.13,96.23
2011-11-29,84.3792271,30.64,95.47
2011-11-30,83.06157237,27.8,92.22
2011-12-01,82.64470056,27.41,90.88
2011-12-02,83.80313909,27.52,92.46
2011-12-05,83.63360444,27.84,92.97
2011-12-06,82.83541909,28.13,92.21
2011-12-07,83.13209238,28.67,92.84
2011-12-08,84.17044887,30.59,94.97
2011-12-09,82.43986178,26.38,90.92
2011-12-12,83.3581221,25.67,93.21
2011-12-13,84.13513062,25.41,94.55
2011-12-14,85.72445179,26.03999,99.63
2011-12-15,85.40658756,25.11,97.71
2011-12-16,86.40256922,24.28999,94.28
2011-12-19,87.49742784,24.92,90.27
2011-12-20,85.31476011,23.22,88.64
2011-12-21,84.12807404,21.42999,85.54
2011-12-22,84.48125652,21.16,86.18
2011-12-23,83.54178406,20.73,86.54
2011-12-27,83.9385235,21.91,88.13
2011-12-28,85.49044724,23.52,94.08
2011-12-29,85.64634825,22.64999,91.8
2011-12-30,85.92271823,23.39999,91.7
2012-01-03,84.63298457,22.97,91.39
2012-01-04,83.62671438,22.22,88.89
2012-01-05,83.47790687,21.48,87.69
2012-01-06,84.13694297,20.63,86.95
2012-01-09,83.98812837,21.07001,87.8
2012-01-10,83.84640726,20.69,88.82
2012-01-11,84.93770727,21.05,93.17
2012-01-12,84.81723831,20.47,90.51
2012-01-13,85.66052107,20.91,93.55
2012-01-17,86.05736002,22.2,93.66
2012-01-18,85.01565778,20.89,90.09
2012-01-19,83.84640726,19.87,88.73
2012-01-20,82.89682127,18.28,89.24
2012-01-23,82.37243403,18.67,89.59
2012-01-24,82.52124155,18.91,89.01
2012-01-25,82.32282208,18.31,86.01
2012-01-26,83.41413626,18.57001,88.92
2012-01-27,83.67632634,18.53,87.44
2012-01-30,84.66133729,19.39999,89.86
2012-01-31,85.63926893,19.44,88.51
2012-02-01,84.65813017,18.55,85.78
2012-02-02,84.62262035,17.98,84.1
2012-02-03,82.804161,17.10001,84.04
2012-02-06,83.62814651,17.75999,85.38
2012-02-07,82.59105236,17.64999,83.79
2012-02-08,82.65498282,18.16,97.01
2012-02-09,82.03699547,18.63,100.76
2012-02-10,83.10250315,20.78999,104.15
2012-02-13,83.20904682,19.03999,102.45
2012-02-14,83.64944956,19.53999,107.82
2012-02-15,83.50028558,21.14,114.65
2012-02-16,82.83256744,19.22,110.41
2012-02-17,82.81125728,17.78,108.56
2012-02-21,81.89491357,18.19,107.71
2012-02-22,82.92633211,18.19,100.81
2012-02-23,82.92206298,16.8,94.44
2012-02-24,83.46476866,17.31,99.43
2012-02-27,84.20351355,18.19,101.68
2012-02-28,83.92648156,17.96001,99.13
2012-02-29,83.41503787,18.42999,101.6
2012-03-01,82.62960169,17.25999,97.43
2012-03-02,83.4056265,17.28999,96.94
2012-03-05,82.74351464,18.05,98.18
2012-03-06,83.74737245,20.87,105.11
2012-03-07,83.23476421,19.07001,100.46
2012-03-08,82.40178292,17.95,97.19
2012-03-09,82.56552566,17.11,97.98
2012-03-12,82.55128654,15.64,98.61
2012-03-13,81.09889651,14.8,98.47
2012-03-14,79.05557596,15.31,106.63
2012-03-15,79.1766227,15.42,108.42
2012-03-16,79.33323876,14.47,105.78
2012-03-19,78.38635165,15.04,106.49
2012-03-20,78.69959801,15.58,109.38
2012-03-21,79.58954288,15.13,104.65
2012-03-22,79.84584701,15.57,102.53
2012-03-23,80.6005345,14.82,98.6
2012-03-26,80.18759296,14.26,96.08
2012-03-27,80.76427724,15.59,101.15
2012-03-28,80.65036429,15.47,102.74
2012-03-29,81.25552681,15.48,101.94
2012-03-30,79.88145192,15.5,100.28
2012-04-02,80.32400842,15.64,100.38
2012-04-03,78.93209679,15.66,98.37
2012-04-04,80.01714544,16.44,99.73
2012-04-05,80.59525274,16.7,99.47
2012-04-09,82.47968696,18.81,104.59
2012-04-10,83.41468754,20.39,109.13
2012-04-11,82.41545202,20.02,111.19
2012-04-12,82.07282048,17.2,104.27
2012-04-13,83.40049004,19.55,110.76
2012-04-16,83.2791439,19.55,110.97
2012-04-17,83.22918497,18.46001,107.01
2012-04-18,83.47187012,18.64,106.06
2012-04-19,83.55038821,18.36,103.96001
2012-04-20,83.56467137,17.44,101.08
2012-04-23,84.17139494,18.97,104.00999
2012-04-24,83.57894025,18.10001,99.84
2012-04-25,83.15066688,16.82001,93.28
2012-04-26,83.65032033,16.24001,89.64999
2012-04-27,83.72169328,16.32001,88.62
2012-04-30,83.74312158,17.14999,89.32001
2012-05-01,83.30913859,16.60001,87.06
2012-05-02,83.89588026,16.88,86.28999
2012-05-03,83.87441436,17.56,88.35001
2012-05-04,84.53270187,19.16,91.31
2012-05-07,84.54701247,18.94,90.91
2012-05-08,84.99778914,19.05,91.33
2012-05-09,85.05503869,20.08,102.07001
2012-05-10,84.80460323,18.83,98.64999
2012-05-11,85.50582253,19.89,100.12
2012-05-14,86.70075745,21.87,105.85001
2012-05-15,87.0513671,21.97,109.61
2012-05-16,87.30179541,22.27,109.22
2012-05-17,88.84734714,24.49001,112.84
2012-05-18,88.86888459,25.10001,117.44
2012-05-21,88.68277526,22.00999,108.5
2012-05-22,87.69534401,22.48,110.48
2012-05-23,88.30354442,22.33,107.48
2012-05-24,87.96724537,21.53999,104.52
2012-05-25,88.29638196,21.75999,103.10001
2012-05-29,88.02448776,21.03,100.98
2012-05-30,90.25694103,24.14,109.73
2012-05-31,91.30162183,24.06,108.75
2012-06-01,93.46887352,26.66,111.41
2012-06-04,92.73035757,26.12,107.03999
2012-06-05,91.48994474,24.67999,102.78
2012-06-06,89.66157283,22.16,97.71001
2012-06-07,89.7978111,21.72,98.36
2012-06-08,89.77630092,21.23,96.60001
2012-06-11,90.18498705,23.56,105.50999
2012-06-12,89.3604304,22.09,103.22
2012-06-13,90.24234751,24.27,110.60001
2012-06-14,90.12762658,21.67999,107.78
2012-06-15,90.62952346,21.11,108.23
2012-06-18,91.11709456,18.32001,99.3
2012-06-19,89.92686497,18.38,98.13
2012-06-20,90.37140138,17.24001,96.41
2012-06-21,90.85180959,20.08,105.47
2012-06-22,89.64006265,18.11,104.13
2012-06-25,90.94501317,20.38,104.46001
2012-06-26,90.58651028,19.72,100.66
2012-06-27,90.72990427,19.45,98.11
2012-06-28,90.9521904,19.71001,97.21001
2012-06-29,89.76912369,17.08,89.59
2012-07-02,90.69520307,16.8,85.61
2012-07-03,89.99821094,16.66,84.59
2012-07-05,90.45808204,17.5,89.42999
2012-07-06,91.29878389,17.10001,90.10001
2012-07-09,92.10355113,17.98,92.85001
2012-07-10,92.29038095,18.72,94.91
2012-07-11,92.40535591,17.95,96.25
2012-07-12,93.05922075,18.33,95.22
2012-07-13,92.81492142,16.74001,91.10001
2012-07-16,93.24605057,17.11,94.21001
2012-07-17,92.51313101,16.48,93.49001
2012-07-18,92.5634366,16.16,94.03
2012-07-19,92.32631556,15.45,93.73
2012-07-20,93.45442966,16.27,100.61
2012-07-23,93.97896295,18.62,107.32001
2012-07-24,94.71908237,20.47,111.64999
2012-07-25,94.9633817,19.34,106.53
2012-07-26,94.09393791,17.53,98.59
2012-07-27,92.31912289,16.7,93.08
2012-07-30,93.00892954,18.03,94.74001
2012-07-31,93.19575217,18.92999,96.11
2012-08-01,92.72952332,18.96001,94.23
2012-08-02,93.25516104,17.57001,89.63
2012-08-03,91.75023965,15.64,84.5
2012-08-06,91.78624272,15.95,84.47
2012-08-07,90.60534182,15.99,86.87
2012-08-08,90.1229006,15.32,85.17999
2012-08-09,90.05810226,15.28,83.91
2012-08-10,90.51173382,14.74,84.83
2012-08-13,90.3605281,13.7,89.58
2012-08-14,89.13640911,14.85,94.33
2012-08-15,87.88350925,14.63,97.95
2012-08-16,87.13463806,14.29,95.64999
2012-08-17,87.55948877,13.45,95.02
2012-08-20,87.73950415,14.02,96.64
2012-08-21,88.12833017,15.02,97.41
2012-08-22,89.58285445,15.11,99.14
2012-08-23,89.95727925,15.96,98.39999
2012-08-24,89.87087906,15.18,94.99001
2012-08-27,90.39651678,16.35001,94.89
2012-08-28,90.61254244,16.49001,94.42999
2012-08-29,90.2165014,17.06,94.71001
2012-08-30,90.68454859,17.83,96.33
2012-08-31,91.9662581,17.47,93.3
2012-09-04,91.87370936,17.98,93.71001
2012-09-05,91.44074408,17.74001,90.14999
2012-09-06,89.91817487,15.6,83.64999
2012-09-07,89.49964874,14.38,82.24001
2012-09-10,89.71612777,16.28,92.77
2012-09-11,89.15328228,16.41,92.39
2012-09-12,88.04201602,15.8,93.94
2012-09-13,87.69565678,14.05,87.81
2012-09-14,85.36489918,14.51,93.03999
2012-09-17,86.38956661,14.59,92.95
2012-09-18,86.82253189,14.18,90.13
2012-09-19,87.39258614,13.88,88.61
2012-09-20,87.60906517,14.07,88.72
2012-09-21,87.71008872,13.98,87.89999
2012-09-24,88.39560566,14.15,85.88
2012-09-25,89.26874498,15.43,92.78999
2012-09-26,90.22845427,16.81,95.05
2012-09-27,89.58623313,14.84,88.24001
2012-09-28,89.63675212,15.73,90.49001
2012-10-01,89.96915199,16.32001,92.50999
2012-10-02,89.84622356,15.71,90.25
2012-10-03,89.87514066,15.43,87.56
2012-10-04,88.75433705,14.55,83.50999
2012-10-05,87.60458017,14.33,83.10001
2012-10-08,88.342158,15.11,85.85001
2012-10-09,88.18307415,16.37,88.53
2012-10-10,88.80494741,16.28999,94.36
2012-10-11,89.41958958,15.59,90.74001
2012-10-12,89.6437532,16.14,91.87
2012-10-15,89.44128283,15.27,92.92
2012-10-16,88.20498433,15.22,90.31
2012-10-17,87.3876621,15.07,85.60001
2012-10-18,86.85255462,15.03,86.50999
2012-10-19,88.03122861,17.06,92.63
2012-10-22,87.46720402,16.62,92.48
2012-10-23,88.71817439,18.83,99.66
2012-10-24,87.84321318,18.33,96.39
2012-10-25,87.39488595,18.12,91.86
2012-10-26,88.68201897,17.81,89.42999
2012-10-31,89.20265705,18.60001,90.23
2012-11-01,88.66606809,16.69,81.7
2012-11-02,88.60083132,17.59,87.84
2012-11-05,89.10087602,18.42,90.75
2012-11-06,88.2602261,17.58,87.56
2012-11-07,89.86180257,19.08,94.75
2012-11-08,91.19523577,18.49001,93.39
2012-11-09,91.29669265,18.61,94.02
2012-11-12,91.44887796,16.67999,90.53999
2012-11-13,91.75324858,16.64999,87.84
2012-11-14,91.84021162,17.92,94.66
2012-11-15,91.66223452,17.99001,94.53999
2012-11-16,91.57932251,16.41,90.27
2012-11-19,91.06479122,15.24,88.42999
2012-11-20,90.15167211,15.08,85.92999
2012-11-21,90.10095092,15.31,85.85001
2012-11-23,90.01399513,15.14,82.86
2012-11-26,90.44155614,15.5,82.45
2012-11-27,90.79664795,15.92,84.17
2012-11-28,90.66621065,15.51,80.39
2012-11-29,90.68070449,15.06,78.42
2012-11-30,90.43430197,15.87,78.59
2012-12-03,90.5176841,16.64,84.07001
2012-12-04,91.04048799,17.12,86.17999
2012-12-05,90.99692826,16.46001,82.98
2012-12-06,91.19297245,16.58,84.14999
2012-12-07,90.35067004,15.9,80.74001
2012-12-10,90.75004138,16.05,81.56
2012-12-11,90.06044853,15.57,78.7
2012-12-12,89.01462292,15.95,83.02
2012-12-13,89.07996615,16.56,86.74001
2012-12-14,89.74800786,17.0,86.39
2012-12-17,88.40468506,16.34,82.10001
2012-12-18,87.50429332,15.57,79.36
2012-12-19,87.79474719,17.36,83.33
2012-12-20,87.80926226,17.67,83.06
2012-12-21,88.76774331,17.84,87.7
2012-12-24,88.60799768,17.84,89.27
2012-12-26,88.92691931,19.48,92.17
2012-12-27,89.22528295,19.47,90.89
2012-12-28,89.73468429,22.72,104.72
2012-12-31,88.18464151,18.02,92.5
2013-01-02,87.00574855,14.68,78.77
2013-01-03,85.82684831,14.56,77.02
2013-01-04,86.16159048,13.83,75.17999
2013-01-07,86.19791807,13.79,76.77
2013-01-08,86.7656022,13.62,78.37
2013-01-09,86.68555342,13.81,78.50999
2013-01-10,86.4453998,13.49,77.49001
2013-01-11,87.21679352,13.36,78.52
2013-01-14,86.9766399,13.52,78.28
2013-01-15,87.37689108,13.55,77.84
2013-01-16,87.55882013,13.42,77.25999
2013-01-17,86.68555342,13.57,78.77
2013-01-18,87.35504504,12.46,73.42999
2013-01-22,87.52242705,12.43,73.87
2013-01-23,87.39143813,12.46,71.86
2013-01-24,87.08579733,12.69,76.17
2013-01-25,85.89234277,12.89,76.92
2013-01-28,85.57943208,13.57,78.16
2013-01-29,85.10640927,13.31,73.61
2013-01-30,84.96086603,14.32,77.34
2013-01-31,85.37567154,14.28,76.72
2013-02-01,84.26720322,12.9,73.28999
2013-02-04,85.34662432,14.67,77.78999
2013-02-05,84.58811732,13.72,75.07001
2013-02-06,85.280977,13.41,77.24001
2013-02-07,85.09135754,13.5,76.86
2013-02-08,85.41955769,13.02,74.42
2013-02-11,85.35391766,12.94,76.10001
2013-02-12,85.14241819,12.64,73.83
2013-02-13,84.44953663,12.98,73.25
2013-02-14,85.21534426,12.66,72.99001
2013-02-15,84.96737082,12.46,72.55
2013-02-19,84.5443573,12.31,70.45
2013-02-20,84.79962408,14.68,79.64999
2013-02-21,85.29557097,15.22,80.83
2013-02-22,85.35391766,14.17,78.66
2013-02-25,87.03138506,18.99001,94.34
2013-02-26,86.52814484,16.87,90.23
2013-02-27,86.27287077,14.73,82.28999
2013-02-28,86.43332417,15.51,86.57001
2013-03-01,86.90391596,15.36,87.83
2013-03-04,86.44345673,14.01,82.27
2013-03-05,86.19494367,13.48,79.32001
2013-03-06,85.41288876,13.53,78.78
2013-03-07,84.75508673,13.06,77.16
2013-03-08,83.8706913,12.59,76.64999
2013-03-11,83.95109022,11.56,77.32001
2013-03-12,84.55773661,12.27,79.99001
2013-03-13,84.47003601,11.83,84.36
2013-03-14,84.21421396,11.3,83.5
2013-03-15,84.60889225,11.3,85.72
2013-03-18,85.25209092,13.36,93.07001
2013-03-19,85.82949404,14.39,94.39
2013-03-20,84.8720233,12.67,89.45
2013-03-21,85.69063779,13.99,93.98
2013-03-22,85.75641142,13.57,91.78
2013-03-25,85.6760125,13.74,88.86
2013-03-26,85.7783384,12.77,85.14
2013-03-27,86.50923767,13.15,85.32001
2013-03-28,86.0706908,12.7,83.2
2013-04-01,86.71904319,13.58,84.23
2013-04-02,86.3674498,12.78,80.49001
2013-04-03,87.14314538,14.21,85.23
2013-04-04,88.18401562,13.89,83.12
2013-04-05,89.96396445,13.92,84.49001
2013-04-08,89.27542008,13.19,82.12
2013-04-09,89.05567422,12.84,82.03999
2013-04-10,87.83242224,12.36,82.75
2013-04-11,88.00089407,12.24,83.37
2013-04-12,89.31203707,12.06,82.39
2013-04-15,90.08848711,17.27,104.62
2013-04-16,89.3486687,13.96,88.19
2013-04-17,89.94197521,16.50999,105.25999
2013-04-18,90.1617284,17.56,107.64999
2013-04-19,89.97128199,14.97,95.52
2013-04-22,90.03720575,14.39,90.91
2013-04-23,89.722244,13.48,85.16
2013-04-24,89.9493074,13.61,84.99001
2013-04-25,89.56108971,13.62,85.89
2013-04-26,90.38147427,13.61,85.09
2013-04-29,90.05185547,13.71,84.42
2013-04-30,90.10312218,13.52,83.46001
2013-05-01,91.02836422,14.49,88.11
2013-05-02,90.91099839,13.59,83.82001
2013-05-03,88.76758367,12.85,80.91
2013-05-06,88.54737868,12.66,79.78
2013-05-07,88.20237936,12.83,78.86
2013-05-08,88.34185451,12.66,79.81
2013-05-09,88.11428709,13.13,81.14
2013-05-10,87.1673814,12.59,80.45
2013-05-15,86.13311748,12.81,83.14999
2013-05-16,87.02791359,13.07,84.5
2013-05-17,85.92685193,12.45,84.0
2013-05-20,85.82555426,13.02,85.00999
2013-05-21,86.49940399,13.37,88.03999
2013-05-22,85.21483206,13.82,88.23
2013-05-23,85.61855467,14.07,87.39999
2013-05-24,85.73600124,13.99,83.88
2013-05-28,83.56177149,14.48,82.64999
2013-05-29,84.5013441,14.83,81.72
2013-05-30,84.29728068,14.53,80.22
2013-05-31,84.01100464,16.3,84.87
2013-06-03,84.45622791,16.28,86.99001
2013-06-04,83.67626971,16.27,87.39
2013-06-05,84.83148345,17.5,93.17999
2013-06-06,84.77998414,16.63,91.91
2013-06-07,83.26421633,15.14,84.19
2013-06-10,82.86687913,15.44,82.94
2013-06-11,83.85287138,17.07001,92.32001
2013-06-12,82.65349434,18.59,101.77
2013-06-13,83.94851927,16.41,95.08
2013-06-14,83.74985803,17.14999,93.87
2013-06-17,83.3083649,16.8,90.45
2013-06-18,83.35251348,16.61,89.99001
2013-06-19,82.49161623,16.64,88.59
2013-06-20,81.13772653,20.49001,100.98
2013-06-21,79.76322681,18.89999,96.10001
2013-06-24,80.09288423,20.11,100.92999
2013-06-25,79.37914155,18.47,94.83
2013-06-26,79.89420828,17.21001,90.75999
2013-06-27,80.71095695,16.86,86.05
2013-06-28,81.26281417,16.86,86.53999
2013-07-01,81.42624678,16.37,84.89
2013-07-02,81.3746225,16.44,83.7
2013-07-03,81.1312435,16.2,82.72
2013-07-05,78.36565681,14.89,77.41
2013-07-08,79.12527129,14.78,75.49001
2013-07-09,79.20639517,14.35,75.92
2013-07-10,78.5832163,14.21,79.53999
2013-07-11,79.50877335,14.01,77.16
2013-07-12,79.44239927,13.84,76.14
2013-07-15,79.86276107,13.79,76.22
2013-07-16,80.13563967,14.42,80.84
2013-07-17,80.28313762,13.78,77.06
2013-07-18,79.28015152,13.77,74.67999
2013-07-19,80.53388415,12.54,73.64
2013-07-22,80.65188251,12.29,72.49001
2013-07-23,80.31262984,12.66,75.05
2013-07-24,79.29490131,13.18,76.8
2013-07-25,79.26540172,12.97,76.74001
2013-07-26,79.75214498,12.72,76.53999
2013-07-29,79.16953543,13.39,76.64999
2013-07-30,79.14002846,13.39,74.35001
2013-07-31,79.42764947,13.45,73.08
2013-08-01,77.89727272,12.94,71.10001
2013-08-02,78.75482941,11.98,70.36
2013-08-05,78.14856805,11.84,69.74001
2013-08-06,78.37775703,12.72,75.53
2013-08-07,78.96184549,12.98,76.57001
2013-08-08,79.17625499,12.73,75.41
2013-08-09,79.30193593,13.41,77.33
2013-08-12,78.76222285,12.81,78.77
2013-08-13,77.62364183,12.31,78.94
2013-08-14,77.74192194,13.04,80.22
2013-08-15,76.6920621,14.73,86.21001
2013-08-16,76.42589858,14.37,84.09
2013-08-19,75.76048977,15.1,86.91
2013-08-20,76.34456344,14.91,89.08
2013-08-21,75.50911311,15.94,90.38
2013-08-22,76.27802995,14.76,84.52
2013-08-23,77.10608686,13.98,80.02
2013-08-26,77.49055267,14.99,83.06
2013-08-27,78.4664856,16.77,92.36
2013-08-28,77.83065051,16.49001,91.46001
2013-08-29,78.45169873,16.81,91.49001
2013-08-30,78.36298495,17.00999,92.60001
2013-09-03,77.25773203,16.61,90.66
2013-09-04,77.08724166,15.88,88.28
2013-09-05,76.01234954,15.77,85.8
2013-09-06,76.39041725,15.85,86.51
2013-09-09,76.42748939,15.63,83.46
2013-09-10,75.89374981,14.53,79.25
2013-09-11,76.56832056,13.82,78.4
2013-09-12,76.4645393,14.29,80.97
2013-09-13,76.76106459,14.16,79.73
2013-09-16,76.24957126,14.38,80.09
2013-09-17,76.87967915,14.53,79.49
2013-09-18,77.82853635,13.59,74.65
2013-09-19,77.36892623,13.16,73.22
2013-09-20,77.78034478,13.12,76.89
2013-09-23,78.34743521,14.31,77.56
2013-09-24,79.19251115,14.08,74.78
2013-09-25,79.35559598,14.01,73.08
2013-09-26,78.79962497,14.06,69.96
2013-09-27,78.99236159,15.46,74.93
2013-09-30,78.87374703,16.6,81.67
2013-10-01,78.6342279,15.54,76.43
2013-10-02,78.75315288,16.6,85.73
2013-10-03,78.62678813,17.67,93.79
2013-10-04,78.56734422,16.74,88.71
2013-10-07,78.88692769,19.41,103.08
2013-10-08,78.90922473,20.34,106.55
2013-10-09,78.2774827,19.6,111.43
2013-10-10,78.40383259,16.48,95.31
2013-10-11,78.37781194,15.72,90.85
2013-10-14,77.74977865,16.07,91.8
2013-10-15,77.69774479,18.66,103.37
2013-10-16,78.67139707,14.71,85.7
2013-10-17,79.38489492,13.48,72.7
2013-10-18,79.55583146,13.04,73.42
2013-10-21,79.30313911,13.16,75.02
2013-10-22,80.18758836,13.33,74.13
2013-10-23,80.49974692,13.42,72.43
2013-10-24,80.18758836,13.2,70.84
2013-10-25,80.4848748,13.09,70.03
2013-10-28,80.2098854,13.31,70.16
2013-10-29,80.31393825,13.41,68.52
2013-10-30,79.83083572,13.65,69.56
2013-10-31,80.00177969,13.75,69.44
2013-11-01,79.13572367,13.28,68.94
2013-11-04,79.21024644,12.93,67.09
2013-11-05,78.26380733,13.27,67.41
2013-11-07,78.96432132,13.91,71.74
2013-11-08,77.06399082,12.9,69.39
2013-11-13,77.41424781,12.52,71.37
2013-11-14,77.89119351,12.37,71.91
2013-11-15,78.04769131,12.19,73.58
2013-11-18,78.51718473,13.1,75.06
2013-11-19,77.92100261,13.39,74.45
2013-11-20,76.5944974,13.4,69.05
2013-11-21,76.7211861,12.66,64.95
2013-11-22,77.43660464,12.26,63.77
2013-11-25,77.66017294,12.79,64.88
2013-11-26,77.95081172,12.81,65.14
2013-11-27,77.81667074,12.98,64.81
2013-12-02,77.23359652,14.23,69.59
2013-12-03,77.517626,14.55,73.21
2013-12-04,76.77765445,14.7,72.73
2013-12-05,76.5608951,15.08,75.8
2013-12-06,76.92714365,13.79,70.45
2013-12-11,77.06168393,15.42,80.55
2013-12-12,76.77017999,15.54,83.38
2013-12-13,77.14390299,15.76,85.39
2013-12-16,76.85987351,16.03,83.2
2013-12-17,77.20369868,16.21,82.23
2013-12-18,76.81502675,13.8,67.17
2013-12-19,76.74028215,14.15,67.03
2013-12-20,77.92124685,13.79,68.0
2013-12-23,77.4802537,13.04,63.49
2013-12-26,76.5634243,12.33,62.71
2013-12-27,76.34595718,12.46,66.67
2013-12-30,76.87087782,13.56,69.71
2013-12-31,76.38345151,13.72,70.83
2014-01-02,76.61591637,14.23,73.14
2014-01-03,76.61591637,13.76,70.03
2014-01-06,76.93836762,13.55,68.33
2014-01-10,78.2956624,12.14,67.74
2014-01-13,78.68560345,13.28,75.71
2014-01-14,78.32565787,12.28,69.31
2014-01-15,78.24317034,12.28,69.56
2014-01-16,78.76809098,12.53,73.98
2014-01-17,79.09804109,12.44,75.72
2014-01-21,79.15803202,12.87,77.78
2014-01-22,78.9630615,12.84,74.46
2014-01-23,80.08039257,13.77,78.25
2014-01-24,80.59781434,18.14,97.71
2014-01-27,80.03539937,17.42,93.5
2014-01-28,80.23036989,15.8,83.96
2014-01-29,80.89027012,17.35,92.47
2014-01-30,80.65780527,17.29,92.35
2014-01-31,81.19772364,18.41,99.66
2014-02-03,82.18676364,21.44,106.78
2014-02-04,81.31467578,19.11,100.4
2014-02-05,80.56287589,19.95,102.87
2014-02-06,80.21704794,17.23,92.58
2014-02-07,80.28470993,15.29,83.17
2014-02-10,80.5102499,15.26,79.89
2014-02-11,80.04413397,14.51,78.64
2014-02-12,79.63064403,14.3,79.56
2014-02-13,80.08172396,14.14,78.41
2014-02-14,80.12683195,13.57,77.49
2014-02-18,80.30726393,13.87,75.82
2014-02-19,79.96895398,15.5,86.23
2014-02-20,79.77348601,14.79,79.83
2014-02-21,80.19449394,14.68,78.96
2014-02-24,79.99150797,14.23,77.84
2014-02-25,80.70571787,13.67,76.46
2014-02-26,81.1342438,14.35,79.42
2014-02-27,81.57780574,14.04,78.94
2014-02-28,81.62291373,14.0,81.45
2014-03-03,82.16799496,16.0,92.84
2014-03-04,80.93204603,14.1,82.14
2014-03-05,81.10538033,13.89,80.52
2014-03-06,80.30653529,14.21,79.55
2014-03-07,79.80160493,14.11,83.07
2014-03-10,79.91464904,14.2,82.35
2014-03-11,80.12566471,14.8,85.12
2014-03-12,80.68334899,14.47,83.45
2014-03-13,81.76857244,16.22,92.14
2014-03-14,81.78364498,17.82,97.11
2014-03-17,81.17320679,15.64,87.79
2014-03-18,81.46712148,14.52,81.89
2014-03-19,80.83407447,15.12,81.35
2014-03-20,80.69088526,14.52,77.03
2014-03-21,81.56509304,15.0,78.64
2014-03-24,82.14538613,15.09,77.29
2014-03-25,81.8363989,14.02,74.77
2014-03-26,82.47698219,14.93,76.27
2014-03-27,82.89147726,14.62,74.71
2014-03-28,82.42422827,14.41,74.86
2014-03-31,82.22074887,13.88,72.2
