Dates,QYLD,VIX,VVIX
2019-04-11,11.32166409,13.02,88.06
2019-04-12,11.32659942,12.01,84.98
2019-04-15,11.32659942,12.32,84.17
2019-04-16,11.3364701,12.18,83.58
2019-04-17,11.32659942,12.6,85.55
2019-04-18,11.33153476,12.09,84.41
2019-04-22,11.35621145,12.42,83.27
2019-04-23,11.40062948,12.28,81.43
2019-04-24,11.37272616,13.14,85.17
2019-04-25,11.37521309,13.25,86.94
2019-04-26,11.40008237,12.73,84.12
2019-04-29,11.41003009,13.11,86.08
2019-04-30,11.39013466,13.12,88.56
2019-05-01,11.39510852,14.8,95.75
2019-05-02,11.38018694,14.42,93.02
2019-05-03,11.42992552,12.87,86.23
2019-05-06,11.41003009,15.44,94.85
2019-05-07,11.26578821,19.32,111.54
2019-05-08,11.29563136,19.4,106.48
2019-05-09,11.26578821,19.1,102.92
2019-05-10,11.31552679,16.04,96.01
2019-05-13,10.96735673,20.55,105.6
2019-05-14,11.09170318,18.06,97.26
2019-05-15,11.24091892,16.44,94.53
2019-05-16,11.36029151,15.29,94.23
2019-05-17,11.27076207,15.96,99.12
2019-05-20,11.15636334,16.31,96.83
2019-05-21,11.24340585,14.95,92.38
2019-05-22,11.21649426,14.75,89.3
2019-05-23,11.09097396,16.92,94.98
2019-05-24,11.05582827,15.85,90.19
2019-05-28,11.06084908,17.5,95.08
2019-05-29,10.94537041,17.9,93.83
2019-05-30,11.03574502,17.3,92.78
2019-05-31,10.89014147,18.71,96.72
2019-06-03,10.63408005,18.86,96.03
2019-06-04,10.93030797,16.97,88.93
2019-06-05,11.01064096,16.09,86.72
2019-06-06,11.06687406,15.93,84.84
2019-06-07,11.276744,16.3,86.0
2019-06-10,11.36209781,15.94,83.86
2019-06-11,11.3972435,15.99,84.95
2019-06-12,11.34703537,15.91,86.2
2019-06-13,11.40226431,15.82,84.73
2019-06-14,11.38720187,15.28,82.57
2019-06-17,11.45247243,15.35,83.48
2019-06-18,11.53782623,15.15,87.37
2019-06-19,11.57297192,14.33,84.58
2019-06-20,11.58803436,14.75,81.21
2019-06-21,11.57297192,15.4,83.14
2019-06-24,11.59305517,15.26,82.59
2019-06-25,11.48761811,16.28,85.16
2019-06-26,11.52578391,16.21,85.39
2019-06-27,11.55112644,15.82,86.52
2019-06-28,11.55112644,15.08,85.78
2019-07-01,11.69304463,14.06,79.58
2019-07-02,11.71331865,12.93,78.22
2019-07-03,11.75893521,12.57,80.04
2019-07-05,11.75893521,13.28,79.78
2019-07-08,11.72857486,13.96,83.66
2019-07-09,11.76400372,14.09,82.31
2019-07-10,11.79441476,13.03,85.97
2019-07-11,11.81468878,12.93,88.2
2019-07-12,11.8248258,12.39,86.14
2019-07-15,11.8248258,12.68,86.2
2019-07-16,11.8298943,12.86,88.25
2019-07-17,11.8248258,13.97,90.35
2019-07-18,11.8248258,13.53,84.04
2019-07-19,11.76912291,14.45,86.77
2019-07-22,11.84509982,13.53,81.22
2019-07-23,11.89578489,12.61,78.99
2019-07-24,11.93463951,12.07,83.89
2019-07-25,11.87796593,12.74,84.3
2019-07-26,11.94740383,12.16,83.11
2019-07-29,11.93719237,12.83,88.16
2019-07-30,11.906558,13.94,91.58
2019-07-31,11.83507781,16.12,96.28
2019-08-01,11.77380907,17.87,105.47
2019-08-02,11.6155315,17.61,102.69
2019-08-05,11.25813053,24.59,114.4
2019-08-06,11.43172529,20.17,107.45
2019-08-07,11.47257111,19.49,104.27
2019-08-08,11.73296325,16.91,98.66
2019-08-09,11.64106014,17.97,101.52
2019-08-12,11.51852266,21.09,110.31
2019-08-13,11.74828043,17.52,102.21
2019-08-14,11.38577373,22.1,113.99
2019-08-15,11.40109092,21.18,112.26
2019-08-16,11.5797914,18.47,110.32
2019-08-19,11.66658878,16.88,101.22
2019-08-20,11.63084868,17.5,104.77
2019-08-21,11.66555654,15.8,98.03
2019-08-22,11.66555654,16.68,100.94
2019-08-23,11.44895469,19.87,111.37
2019-08-26,11.55725562,19.32,106.27
2019-08-27,11.55209843,20.31,106.49
2019-08-28,11.59335592,19.35,103.95
2019-08-29,11.68618529,17.88,99.8
2019-08-30,11.68618529,18.98,102.66
2019-09-03,11.63461342,19.66,102.19
2019-09-04,11.72744278,17.33,97.3
2019-09-05,11.78932902,16.27,95.51
2019-09-06,11.80480058,15.0,94.4
2019-09-09,11.79448621,15.27,94.5
2019-09-10,11.83058652,15.2,94.12
2019-09-11,11.8357437,14.61,97.79
2019-09-12,11.8357437,14.22,95.94
2019-09-13,11.84605808,13.74,98.93
2019-09-16,11.86152964,14.67,101.73
2019-09-17,11.86152964,14.44,101.67
2019-09-18,11.85895105,13.95,99.09
2019-09-19,11.86668683,14.05,97.3
2019-09-20,11.78932902,15.32,101.03
2019-09-23,11.79448621,14.91,97.6
2019-09-24,11.6810281,17.05,104.96
2019-09-25,11.782586,15.96,99.68
2019-09-26,11.74100651,16.07,100.31
2019-09-27,11.64225524,17.22,103.2
2019-09-30,11.74620395,16.24,97.62
2019-10-01,11.67120496,18.56,102.74
2019-10-02,11.48633218,20.56,103.81
2019-10-03,11.6214655,19.12,98.2
2019-10-04,11.76699369,17.04,95.19
2019-10-07,11.75140138,17.86,97.04
2019-10-08,11.59547832,20.28,102.27
2019-10-09,11.71501934,18.64,101.25
2019-10-10,11.77738856,17.57,99.66
2019-10-11,11.87613983,15.58,97.7
2019-10-14,11.90732444,14.57,94.43
2019-10-15,12.01647059,13.54,93.98
2019-10-16,12.01127315,13.68,93.16
2019-10-17,12.03206289,13.79,90.27
2019-10-18,11.92291675,14.25,91.2
2019-10-21,12.00087828,14.0,87.29
2019-10-22,11.96189752,14.46,89.32
2019-10-23,11.95765497,14.01,87.59
2019-10-24,12.02312614,13.71,86.55
2019-10-25,12.07288423,12.65,83.82
2019-10-28,12.08859731,13.11,86.48
2019-10-29,12.07812192,13.2,87.75
2019-10-30,12.10431039,12.33,86.47
2019-10-31,12.11478578,13.22,88.92
2019-11-01,12.14097425,12.3,85.69
2019-11-04,12.14097425,12.83,88.75
2019-11-05,12.16716272,13.1,90.98
2019-11-06,12.16716272,12.62,89.59
2019-11-07,12.15668733,12.73,90.15
2019-11-08,12.17763811,12.07,89.06
2019-11-11,12.17763811,12.69,89.56
2019-11-12,12.17763811,12.68,90.35
2019-11-13,12.16716272,13.0,93.5
2019-11-14,12.17763811,13.05,93.45
2019-11-15,12.25096582,12.05,93.35
2019-11-18,12.26144121,12.46,93.99
2019-11-19,12.28239198,12.86,95.95
2019-11-20,12.24811417,12.78,95.36
2019-11-21,12.23226926,13.13,96.09
2019-11-22,12.22698763,12.34,94.4
2019-11-25,12.32205708,11.87,90.24
2019-11-26,12.33790198,11.54,89.88
2019-11-27,12.36082428,11.75,90.2
2019-11-29,12.35374689,12.62,91.05
2019-12-02,12.29036726,14.91,98.91
2019-12-03,12.24811417,15.96,102.65
2019-12-04,12.27980399,14.8,98.72
2019-12-05,12.30621217,14.52,98.12
2019-12-06,12.36431016,13.62,96.52
2019-12-09,12.35902853,15.86,101.89
2019-12-10,12.35902853,15.68,101.03
2019-12-11,12.38015507,14.99,104.82
2019-12-12,12.42240816,13.94,101.3
2019-12-13,12.43033062,12.63,96.61
2019-12-16,12.45409798,12.14,94.21
2019-12-17,12.4567388,12.29,98.56
2019-12-18,12.45937961,12.58,99.2
2019-12-19,12.46466125,12.5,97.25
2019-12-20,12.53332252,12.51,99.29
2019-12-23,12.5361746,12.61,99.82
2019-12-24,12.54916743,12.67,98.83
2019-12-26,12.57557561,12.65,97.46
2019-12-27,12.56501234,13.43,99.63
2019-12-30,12.538632,14.82,100.02
2019-12-31,12.55724715,13.78,94.1
2020-01-02,12.62372982,12.47,89.67
2020-01-03,12.61043329,14.02,93.79
2020-01-06,12.63170774,13.85,92.66
2020-01-07,12.64234497,13.79,91.07
2020-01-08,12.66893804,13.45,90.21
2020-01-09,12.67425665,12.54,87.81
2020-01-10,12.67691596,12.56,88.33
2020-01-13,12.68489388,12.32,88.48
2020-01-14,12.69553111,12.39,86.87
2020-01-15,12.68755319,12.42,91.15
2020-01-16,12.70084972,12.32,90.38
2020-01-17,12.74871724,12.1,91.75
2020-01-21,12.74812727,12.85,92.98
2020-01-22,12.73740104,12.91,91.11
2020-01-23,12.7588535,12.98,92.54
2020-01-24,12.71058546,14.56,98.43
2020-01-27,12.53896574,18.23,107.39
2020-01-28,12.69449611,16.28,102.11
2020-01-29,12.69985923,16.39,99.07
2020-01-30,12.73203792,15.49,96.49
2020-01-31,12.60868625,18.84,105.6
2020-02-03,12.73203792,17.97,102.95
2020-02-04,12.84991922,16.05,96.18
2020-02-05,12.84466336,15.15,92.82
2020-02-06,12.88756829,14.96,93.61
2020-02-07,12.88220518,15.47,96.01
2020-02-10,12.91974699,15.04,96.81
2020-02-11,12.90365764,15.18,96.96
2020-02-12,12.92511011,13.74,96.65
2020-02-13,12.94119946,14.15,99.17
2020-02-14,12.93047322,13.68,98.17
2020-02-18,12.94119946,14.83,101.02
2020-02-19,12.95192569,14.38,95.92
2020-02-20,12.95192569,15.56,99.48
2020-02-21,12.73048262,17.08,104.86
2020-02-24,12.42201786,25.03,112.72
2020-02-25,12.11864542,27.85,121.01
2020-02-26,12.19990589,27.56,113.44
2020-02-27,11.61483048,39.16,118.0
2020-02-28,11.58774365,40.11,125.73
2020-03-02,12.17281907,33.42,114.69
2020-03-03,11.84235981,36.82,116.72
2020-03-04,12.29741846,31.99,113.97
2020-03-05,11.92362028,39.62,119.66
2020-03-06,11.7665167,41.94,127.16
2020-03-09,10.92140776,54.46,137.19
2020-03-10,11.49023108,47.3,138.82
2020-03-11,11.02975506,53.9,146.93
2020-03-12,10.01129045,75.47,155.05
2020-03-13,10.85639938,57.83,171.28
2020-03-16,9.74583957,82.69,207.59
2020-03-17,10.19548086,75.91,194.43
2020-03-18,9.87043896,76.45,181.33
2020-03-19,9.97336889,72.0,181.76
2020-03-20,9.87585632,66.04,187.18
2020-03-23,9.84882679,61.59,167.93
2020-03-24,10.17164945,61.67,171.91
2020-03-25,10.20995044,63.95,171.89
2020-03-26,10.39598384,61.0,169.58
2020-03-27,10.14976317,65.54,168.71
2020-03-30,10.45069954,57.08,157.66
2020-03-31,10.54371624,53.54,152.92
2020-04-01,10.34126813,57.06,156.99
2020-04-02,10.46711425,50.91,147.33
2020-04-03,10.46000121,46.8,143.52
2020-04-06,10.72154228,45.24,143.3
2020-04-07,10.73522121,46.7,134.45
2020-04-08,10.79540848,43.35,141.37
2020-04-09,10.74069278,41.67,137.75
2020-04-13,10.81729476,41.17,138.68
2020-04-14,10.8282379,37.76,131.78
2020-04-15,10.80635162,40.84,135.93
2020-04-16,10.76257906,40.11,129.55
2020-04-17,10.93766931,38.15,127.15
2020-04-20,10.82083964,43.83,132.04
2020-04-21,10.59978061,45.41,132.22
2020-04-22,10.77662784,41.98,124.1
2020-04-23,10.79873374,41.38,121.86
2020-04-24,10.93136916,35.93,119.88
2020-04-27,11.0142663,33.29,120.56
2020-04-28,10.90926325,33.57,117.79
2020-04-29,11.10268991,31.23,115.98
2020-04-30,11.09163696,34.15,118.53
2020-05-01,10.95900154,37.19,122.15
2020-05-04,11.05295163,35.97,121.25
2020-05-05,11.13584876,33.61,118.87
2020-05-06,11.16348114,34.12,119.16
2020-05-07,11.18006057,31.44,115.83
2020-05-08,11.25190476,27.98,115.65
2020-05-11,11.29059009,27.57,118.71
2020-05-12,11.27401066,33.04,130.75
2020-05-13,11.27953713,35.28,142.75
2020-05-14,11.31269599,32.61,137.05
2020-05-15,11.32374894,31.89,133.02
2020-05-18,11.42657137,29.3,125.9
2020-05-19,11.39866084,30.53,125.6
2020-05-20,11.47681033,27.99,120.04
2020-05-21,11.46006401,29.53,122.08
2020-05-22,11.46564611,28.16,118.38
2020-05-26,11.49913875,28.01,113.59
2020-05-27,11.51030296,27.62,109.82
2020-05-28,11.49913875,28.59,108.99
2020-05-29,11.53263139,27.51,105.6
2020-06-01,11.57170613,28.23,106.47
2020-06-02,11.59961666,26.84,104.83
2020-06-03,11.61078088,25.66,106.85
2020-06-04,11.61636298,25.81,109.88
2020-06-05,11.62194509,24.52,107.59
2020-06-08,11.62194509,25.81,110.05
2020-06-09,11.6331093,27.57,111.0
2020-06-10,11.64427351,27.57,116.53
2020-06-11,11.55495981,40.79,146.84
2020-06-12,11.58287034,36.09,151.6
2020-06-15,11.64427351,34.4,141.83
2020-06-16,11.65543773,33.67,143.24
2020-06-17,11.65543773,33.47,139.94
2020-06-18,11.67776615,32.94,135.29
2020-06-19,11.71125879,35.12,138.35
2020-06-22,11.77282932,31.77,133.98
2020-06-23,11.8292126,31.37,130.73
2020-06-24,11.70516938,33.84,136.89
2020-06-25,11.78410597,32.22,127.2
2020-06-26,11.61495613,34.73,128.63
2020-06-29,11.7108077,31.78,121.32
2020-06-30,11.84048925,30.43,120.76
2020-07-01,11.94197916,28.62,120.83
2020-07-02,11.96453247,27.68,115.47
2020-07-06,12.03219241,27.94,116.57
2020-07-07,12.0096391,29.43,118.12
2020-07-08,12.05474573,28.08,113.34
2020-07-09,12.05474573,29.26,115.11
2020-07-10,12.06602238,27.29,109.71
2020-07-13,12.02655409,32.19,123.3
2020-07-14,12.08293737,29.52,112.75
2020-07-15,12.09421402,27.76,113.71
2020-07-16,12.11676734,28.0,115.62
2020-07-17,12.10549068,25.68,117.97
2020-07-20,12.2332495,24.46,112.51
2020-07-21,12.15921214,24.84,115.46
2020-07-22,12.18768805,24.32,112.84
2020-07-23,12.03961334,26.08,116.7
2020-07-24,11.98266152,25.84,117.22
2020-07-27,12.11365069,24.74,112.71
2020-07-28,12.08517479,25.44,113.88
2020-07-29,12.17060251,24.1,110.95
2020-07-30,12.17629769,24.76,112.16
2020-07-31,12.29020131,24.46,112.04
2020-08-03,12.35284831,24.28,111.02
2020-08-04,12.38132422,23.76,109.0
2020-08-05,12.4154953,22.99,105.67
2020-08-06,12.4154953,22.65,105.84
2020-08-07,12.42119049,22.21,108.18
2020-08-10,12.43827603,22.13,111.13
2020-08-11,12.36110632,24.03,118.34
2020-08-12,12.43827603,22.28,115.73
2020-08-13,12.44966639,22.13,115.18
2020-08-14,12.47489605,22.05,114.35
2020-08-17,12.50092302,21.35,110.35
2020-08-18,12.49522784,21.51,112.59
2020-08-19,12.49522784,22.54,114.72
2020-08-20,12.51231339,22.72,112.99
2020-08-21,12.56357002,22.54,111.25
2020-08-24,12.56357,22.37,108.25
2020-08-25,12.60383785,22.03,103.88
2020-08-26,12.69587866,23.27,105.8
2020-08-27,12.67862101,24.47,114.74
2020-08-28,12.72464141,22.96,111.56
2020-08-31,12.73614651,26.41,119.01
2020-09-01,12.78791946,26.12,120.1
2020-09-02,12.81092967,26.57,122.01
2020-09-03,12.6095904,33.6,132.91
2020-09-04,12.56357,30.75,122.14
2020-09-08,12.22416953,31.46,123.56
2020-09-09,12.5060445,28.81,121.54
2020-09-10,12.32196288,29.71,120.58
2020-09-11,12.29895268,26.87,113.95
2020-09-14,12.5405598,25.85,111.27
2020-09-15,12.67862101,25.59,108.97
2020-09-16,12.53480725,26.04,103.48
2020-09-17,12.36223074,26.46,100.37
2020-09-18,12.21266443,25.83,101.19
2020-09-21,12.25444227,27.78,108.74
2020-09-22,12.32997937,26.86,104.69
2020-09-23,12.17890517,28.58,107.35
2020-09-24,12.19633681,28.51,102.26
2020-09-25,12.39389538,26.38,99.64
2020-09-28,12.47524303,26.19,101.85
2020-09-29,12.49267467,26.27,96.93
2020-09-30,12.52753795,26.37,101.58
2020-10-01,12.55659068,26.7,101.0
2020-10-02,12.49267467,27.63,102.72
2020-10-05,12.60307505,27.96,103.22
2020-10-06,12.55078014,29.48,106.14
2020-10-07,12.62050669,28.06,104.19
2020-10-08,12.64955942,26.36,104.8
2020-10-09,12.67280161,25.0,109.22
2020-10-12,12.64374888,25.07,109.68
2020-10-13,12.67280161,26.07,110.97
2020-10-14,12.67861216,26.4,116.93
2020-10-15,12.66118052,26.97,117.59
2020-10-16,12.64374888,27.41,115.92
2020-10-19,12.53029541,29.18,119.76
2020-10-20,12.57724734,29.35,119.59
2020-10-21,12.57137835,28.65,117.47
2020-10-22,12.59485431,28.11,118.6
2020-10-23,12.63006826,27.55,118.94
2020-10-26,12.4774745,32.46,133.08
2020-10-27,12.56550936,33.35,135.32
2020-10-28,12.17228697,40.28,152.01
2020-10-29,12.37183266,37.59,147.84
2020-10-30,12.14294202,38.02,145.24
2020-11-02,12.14628734,37.13,142.65
2020-11-03,12.36009468,35.55,136.28
2020-11-04,12.78853101,29.57,122.12
2020-11-05,12.96460074,27.58,117.68
2020-11-06,12.99394569,24.86,112.92
2020-11-09,12.87069688,25.75,116.78
2020-11-10,12.75331707,24.8,116.05
2020-11-11,12.96460074,23.45,118.32
2020-11-12,12.94112477,25.35,121.57
2020-11-13,13.03502863,23.1,114.39
2020-11-16,13.13480147,22.45,115.0
2020-11-17,13.12893248,22.71,116.25
2020-11-18,13.09371853,23.84,117.9
2020-11-19,13.1817534,23.11,114.15
2020-11-20,13.14067046,23.7,113.99
2020-11-23,13.16016593,22.66,109.85
2020-11-24,13.25501397,21.64,104.56
2020-11-25,13.29650999,21.25,103.46
2020-11-27,13.320222,20.84,106.12
2020-11-30,13.36171802,20.57,106.12
2020-12-01,13.39728603,20.77,108.43
2020-12-02,13.41507004,21.17,107.52
2020-12-03,13.43878205,21.28,107.89
2020-12-04,13.45063806,20.79,103.72
2020-12-07,13.46842207,21.3,104.42
2020-12-08,13.48027807,20.68,102.82
2020-12-09,13.42099805,22.27,113.93
2020-12-10,13.43878205,22.52,114.66
2020-12-11,13.45656606,23.31,120.77
2020-12-14,13.48620607,24.72,127.68
2020-12-15,13.51584609,22.89,119.11
2020-12-16,13.51584609,22.5,111.85
2020-12-17,13.5336301,21.93,110.21
2020-12-18,13.50399008,21.57,110.3
2020-12-21,13.49213408,25.16,121.61
2020-12-22,13.51584609,24.23,120.57
2020-12-23,13.49806208,23.31,118.31
2020-12-24,13.5395581,21.53,115.26
2020-12-28,13.64626215,21.7,114.4
2020-12-29,13.63440614,23.08,116.27
2020-12-30,13.65826896,22.77,112.04
2020-12-31,13.65228111,22.75,111.86
2021-01-04,13.58641485,26.97,124.65
2021-01-05,13.65228111,25.34,120.07
2021-01-06,13.580427,25.07,119.9
2021-01-07,13.76605012,22.37,109.38
2021-01-08,13.80197718,21.56,111.0
2021-01-11,13.77203797,24.08,118.8
2021-01-12,13.79000149,23.33,115.79
2021-01-13,13.83191639,22.21,117.76
2021-01-14,13.81395286,23.25,122.78
2021-01-15,13.75407444,24.34,124.25
2021-01-19,13.87431953,23.24,120.71
2021-01-20,13.97108898,21.58,114.17
2021-01-21,14.00737752,21.32,112.59
2021-01-22,13.99528134,21.91,111.79
2021-01-25,14.04366606,23.19,116.63
2021-01-26,14.03156988,23.02,115.31
2021-01-27,13.85012717,37.21,157.69
2021-01-28,13.92270425,30.21,133.22
2021-01-29,13.80779053,33.09,137.33
2021-02-01,13.98923325,30.24,129.44
2021-02-02,14.09205079,25.56,119.1
2021-02-03,14.09809888,22.91,111.03
2021-02-04,14.1464836,21.77,108.47
2021-02-05,14.16462787,20.87,107.64
2021-02-08,14.18277214,21.24,106.61
2021-02-09,14.17672405,21.63,108.14
2021-02-10,14.15253169,21.99,114.93
2021-02-11,14.18277214,21.25,116.22
2021-02-12,14.18882023,19.97,118.59
2021-02-16,14.19486832,21.46,124.66
2021-02-17,14.19486832,21.5,122.83
2021-02-18,14.18882023,22.49,121.05
2021-02-19,14.18277214,22.05,117.45
2021-02-22,13.94043345,23.45,117.06
2021-02-23,13.90378025,23.11,112.78
2021-02-24,14.00763098,21.34,109.6
2021-02-25,13.59222805,28.89,127.83
2021-02-26,13.68386105,27.95,124.96
2021-03-01,14.03817531,23.35,114.94
2021-03-02,13.84880045,24.1,114.92
2021-03-03,13.48226846,26.67,121.23
2021-03-04,13.26234926,28.57,124.62
2021-03-05,13.47615959,24.66,116.21
2021-03-08,13.10351873,25.47,114.62
2021-03-09,13.60444579,24.03,108.71
2021-03-10,13.56779259,22.56,114.68
2021-03-11,13.87934478,21.91,112.87
2021-03-12,13.76327632,20.69,111.73
2021-03-15,13.92210685,20.03,110.49
2021-03-16,13.99541324,19.79,113.73
2021-03-17,14.05039304,19.23,109.9
2021-03-18,13.62888125,21.58,117.8
2021-03-19,13.71440538,20.95,115.95
2021-03-22,13.83402462,18.88,108.63
2021-03-23,13.80934304,20.3,111.69
2021-03-24,13.71678713,21.2,110.67
2021-03-25,13.71987232,19.81,104.75
2021-03-26,13.84636541,18.86,103.26
2021-03-29,13.83402462,20.74,105.84
2021-03-30,13.82785423,19.61,101.9
2021-03-31,13.92658054,19.4,100.04
2021-04-01,14.00679567,17.33,98.97
2021-04-05,14.03147725,17.91,99.24
2021-04-06,14.05615883,18.12,99.06
2021-04-07,14.06849962,17.16,97.09
2021-04-08,14.07467001,16.95,100.72
2021-04-09,14.0870108,16.69,102.06
2021-04-12,14.09318119,16.91,102.08
2021-04-13,14.07467001,16.65,100.44
2021-04-14,14.0870108,16.99,107.47
2021-04-15,14.0870108,16.57,108.66
2021-04-16,14.08084041,16.25,107.8
2021-04-19,13.99250069,17.29,111.9
2021-04-20,13.94263877,18.68,116.37
2021-04-21,14.03612987,17.5,112.9
2021-04-22,13.93640603,18.71,116.05
2021-04-23,14.06106083,17.33,108.36
2021-04-26,14.11092275,17.64,104.01
2021-04-27,14.08599179,17.56,103.39
2021-04-28,14.07975905,17.28,104.78
2021-04-29,14.11092275,17.61,105.46
2021-04-30,14.07352631,18.61,109.22
2021-05-03,14.04236261,18.31,108.32
2021-05-04,13.84914768,19.48,111.22
2021-05-05,13.83044946,19.15,109.51
2021-05-06,13.91770781,18.39,108.39
2021-05-07,14.02989713,16.69,107.03
2021-05-10,13.72449288,19.66,114.1
2021-05-11,13.69332918,21.84,122.47
2021-05-12,13.3193648,27.59,146.28
2021-05-13,13.45648507,23.13,130.01
2021-05-14,13.73695836,18.81,117.56
2021-05-17,13.66216549,19.72,120.7
2021-05-18,13.57490713,21.34,123.93
2021-05-19,13.58737261,22.18,130.17
2021-05-20,13.84914768,20.67,126.34
2021-05-21,13.79305302,20.05,124.22
2021-05-24,13.9131087,18.5,116.12
2021-05-25,13.92569975,18.74,113.55
2021-05-26,13.95717737,17.37,106.29
2021-05-27,13.9634729,16.75,103.88
2021-05-28,13.98235947,16.77,105.41
2021-06-01,13.99495052,17.89,113.04
2021-06-02,14.00754157,17.49,112.57
2021-06-03,13.95088185,18.03,114.31
2021-06-04,14.05790576,16.43,108.16
2021-06-07,14.07679234,16.43,108.03
2021-06-08,14.08308786,17.06,109.62
2021-06-09,14.07679234,17.9,120.97
2021-06-10,14.10197443,16.11,116.76
2021-06-11,14.12715653,15.66,116.12
2021-06-14,14.13345205,16.4,119.8
2021-06-15,14.13974758,17.01,122.9
2021-06-16,14.13345205,18.14,121.57
2021-06-17,14.1460431,17.74,120.63
2021-06-18,14.02642814,20.71,128.83
2021-06-21,14.07973172,17.88,121.25
2021-06-22,14.14323976,16.67,114.01
2021-06-23,14.14959056,16.31,110.48
2021-06-24,14.17499378,15.96,107.87
2021-06-25,14.20039699,15.61,105.91
2021-06-28,14.24485262,15.75,106.32
2021-06-29,14.25120342,16.03,107.01
2021-06-30,14.24485262,15.84,106.73
2021-07-01,14.25120342,15.47,108.72
2021-07-02,14.27978204,15.08,106.11
2021-07-06,14.28930824,16.45,112.24
2021-07-07,14.28930824,16.21,112.7
2021-07-08,14.27660664,19.01,120.03
2021-07-09,14.30200985,16.17,112.62
2021-07-12,14.30836066,16.16,111.59
2021-07-13,14.31471146,17.11,116.4
2021-07-14,14.30836066,16.32,117.66
2021-07-15,14.29565905,17.0,121.03
2021-07-16,14.2194494,18.44,128.89
2021-07-19,14.13156806,22.49,139.54
2021-07-20,14.25986192,19.72,131.3
2021-07-21,14.31759415,17.9,122.53
2021-07-22,14.37532639,17.68,118.82
2021-07-23,14.43947331,17.19,114.92
2021-07-26,14.44588801,17.59,114.86
2021-07-27,14.38815577,19.35,121.11
2021-07-28,14.43305862,18.3,117.08
2021-07-29,14.4523027,17.71,114.04
2021-07-30,14.42664393,18.23,116.18
2021-08-02,14.43947331,19.47,122.85
2021-08-03,14.47796147,18.03,117.55
2021-08-04,14.49720555,17.98,116.21
2021-08-05,14.52286432,17.29,113.35
2021-08-06,14.52927901,16.16,112.0
2021-08-09,14.54852309,16.73,115.09
2021-08-10,14.53569371,16.8,114.15
2021-08-11,14.53569371,16.07,118.05
2021-08-12,14.56135248,15.58,117.72
2021-08-13,14.58059655,15.46,117.81
2021-08-16,14.58059655,16.11,117.69
2021-08-17,14.56776717,17.92,120.53
2021-08-18,14.5421084,21.56,128.41
2021-08-19,14.57418186,21.66,130.41
2021-08-20,14.69606102,18.55,120.51
2021-08-23,14.79169355,17.16,113.33
2021-08-24,14.804629,17.21,111.09
2021-08-25,14.81109673,16.78,108.84
2021-08-26,14.77229036,18.85,116.6
2021-08-27,14.8499031,16.4,109.62
2021-08-30,14.88870947,16.2,107.9
2021-08-31,14.88870947,16.49,105.81
2021-09-01,14.89517719,16.1,105.2
2021-09-02,14.88870947,16.4,105.7
2021-09-03,14.90811265,16.41,105.48
2021-09-07,14.91458038,18.15,111.01
2021-09-08,14.9210481,17.97,115.06
2021-09-09,14.91458038,18.81,117.03
2021-09-10,14.90811265,20.94,124.98
2021-09-13,14.87577401,19.36,118.01
2021-09-14,14.92751583,19.45,120.37
2021-09-15,14.95338674,18.19,112.48
2021-09-16,14.94045129,18.7,112.11
2021-09-17,14.77229036,20.8,118.9
2021-09-20,14.55722364,25.72,138.93
2021-09-21,14.5767898,24.35,130.76
2021-09-22,14.70070882,20.88,117.62
2021-09-23,14.79201757,18.64,108.31
2021-09-24,14.83114989,17.74,103.07
2021-09-27,14.77897346,18.77,107.73
2021-09-28,14.43982667,23.24,121.06
2021-09-29,14.478959,22.55,119.04
2021-09-30,14.38765025,23.13,118.01
2021-10-01,14.44634873,21.14,113.14
2021-10-04,14.15937837,22.95,117.17
2021-10-05,14.36808408,21.31,110.75
2021-10-06,14.44634873,21.01,110.92
2021-10-07,14.60940007,19.53,107.43
2021-10-08,14.51156926,18.76,107.27
2021-10-11,14.42678257,19.99,110.29
2021-10-12,14.38112819,19.84,109.12
2021-10-13,14.47243694,18.63,108.72
2021-10-14,14.73331909,16.85,107.97
2021-10-15,14.79201757,16.29,106.76
2021-10-18,14.84898644,16.32,104.37
2021-10-19,14.88846093,15.71,103.06
2021-10-20,14.90161909,15.5,101.84
2021-10-21,14.92135633,15.0,102.14
2021-10-22,14.89504001,15.44,106.08
2021-10-25,14.94767266,15.25,102.36
2021-10-26,14.96083082,15.97,103.25
2021-10-27,14.95425174,16.99,109.61
2021-10-28,15.00030531,16.52,106.28
2021-10-29,15.01346347,16.27,105.17
2021-11-01,15.02662163,16.42,106.66
2021-11-02,15.03320071,16.04,105.44
2021-11-03,15.04635888,15.09,102.25
2021-11-04,15.05951704,15.43,104.46
2021-11-05,15.05293796,16.47,110.21
2021-11-08,15.06609612,17.21,111.49
2021-11-09,15.05951704,17.77,110.55
2021-11-10,15.05293796,18.72,117.19
2021-11-11,15.06609612,17.67,114.66
2021-11-12,15.0726752,16.28,112.11
2021-11-15,15.07925428,16.49,110.66
2021-11-16,15.0726752,16.36,109.58
2021-11-17,15.06609612,17.1,111.53
2021-11-18,15.06280658,17.58,112.15
2021-11-19,15.16478234,17.9,113.74
2021-11-22,15.06153732,19.16,118.62
2021-11-23,15.02167441,19.37,115.03
2021-11-24,15.06818114,18.57,110.48
2021-11-26,14.84893512,28.61,149.74
2021-11-29,15.10140024,22.97,131.24
2021-11-30,14.95523622,27.2,142.55
